device_id,virtual_client_id,num_examples,radius_m,angle_rad,x_m,y_m,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9
232,18,8,469.61485828552657,4.813794021046244,47.53974089738816,-467.2024059847556,0,0,2,0,0,0,0,0,6,0
233,18,389,439.21626364831354,5.778760420837365,384.51300852856565,-212.27499269931934,0,0,0,0,0,0,0,0,389,0
234,18,286,33.24794504104462,3.538740333852053,-30.660190695763504,-12.859959407079822,0,0,0,239,36,3,0,0,8,0
235,18,256,463.605168585859,4.030063670844018,-292.3491502751054,-359.8079024603915,0,30,206,14,2,0,3,1,0,0
236,18,45,432.8639651776865,0.5610407148912296,366.50671531007833,230.31291753170635,26,7,0,11,1,0,0,0,0,0
237,19,39,469.67455714719193,4.854893099297161,66.70425763848326,-464.9136819284949,0,1,5,0,8,0,19,5,1,0
238,19,20,461.53317502431446,3.939706840466583,-322.17704934969663,-330.476656543768,2,0,2,2,0,0,14,0,0,0
239,19,51,523.5911267759934,3.30686170828379,-516.4567404647905,-86.14002128533761,0,0,0,18,6,0,27,0,0,0
240,19,28,485.5557472749281,4.00309377263168,-316.2420316888658,-368.4499438254974,1,0,0,2,8,17,0,0,0,0
241,19,2,547.0850924910858,2.779182278604292,-511.5491763499034,193.95756907559795,0,0,0,1,0,1,0,0,0,0
242,19,3,66.67214109584975,4.121278865594621,-37.15525876989193,-55.35938171662746,0,1,0,2,0,0,0,0,0,0
243,19,11,512.3745838194576,0.8295792690777347,345.94823330377824,377.9517614963013,0,1,0,0,2,0,0,0,8,0
244,19,1400,507.4517079249348,3.4936319454721323,-476.3304514545956,-174.97581802350416,560,48,43,263,0,465,21,0,0,0
245,19,184,485.3238413937074,4.904374316276556,92.60373449971763,-476.40715714801166,0,0,0,153,0,0,0,0,31,0
246,19,159,192.7660910115579,5.48594460494769,134.68247821095696,-137.9108259232441,7,10,88,0,46,8,0,0,0,0
247,19,500,485.30777624160794,4.015726156723911,-311.40340859334447,-372.22513993149516,95,13,66,14,195,0,3,0,114,0
248,19,373,496.9107944354552,5.646545211386695,399.56484985668635,-295.4120315516599,0,60,44,0,269,0,0,0,0,0
249,19,164,442.00811601762734,3.1223736420174864,-441.9264861717174,8.49443614203981,80,0,5,0,0,0,79,0,0,0
250,20,197,539.3963132867785,0.7089335613432048,409.4323237142643,351.1602982760244,54,0,7,98,0,0,3,35,0,0
251,20,40,220.58329616686788,3.3999804458092657,-213.26063423912728,-56.36392846285042,0,5,2,0,0,31,2,0,0,0
252,20,409,459.27232267836285,1.874998350090816,-137.5667261417181,438.18541992748663,0,181,0,0,0,11,46,171,0,0
253,20,356,480.68624150525653,5.454885620983222,325.0061475527681,-354.16135704697956,0,9,0,271,0,1,63,12,0,0
254,20,35,323.3116816480785,2.31607225248344,-219.26177499392278,237.60201496751415,0,0,0,0,0,12,0,23,0,0
255,20,14,475.86688399091037,5.405131307473174,303.91228786889263,-366.1783889875451,0,0,9,0,0,0,0,5,0,0
256,20,69,527.4188185003038,1.6729914705643931,-53.80587102386372,524.6670738207418,1,66,0,0,0,0,2,0,0,0
257,20,1,353.037371327772,2.349799077257663,-248.0335053067506,251.22652288177952,0,0,0,0,0,1,0,0,0,0
258,20,55,387.3861590787106,4.07938397478496,-229.16611592109788,-312.331438634336,0,0,0,0,0,0,0,55,0,0
259,20,3,241.3915248670327,5.365072908894912,146.60210738155956,-191.77510367333124,0,0,0,0,0,0,0,3,0,0
260,20,241,400.62744373318765,4.295173276929027,-162.34087676337518,-366.26191230305,0,176,0,64,0,1,0,0,0,0
261,20,75,90.27863004855585,5.688976132692893,74.80410589186947,-50.54282130196129,0,72,2,1,0,0,0,0,0,0
262,21,177,327.4094485351827,4.898695141696435,60.64613385845001,-321.743676609402,0,30,0,16,0,0,120,11,0,0
263,21,237,406.0448992293342,2.4314697304812256,-307.89643466606736,264.71162745539584,0,9,0,158,0,69,1,0,0,0
264,21,218,84.75662840573435,2.8667719852171194,-81.57604092164345,23.000774036064257,0,0,156,0,0,60,2,0,0,0
265,21,57,337.2273981860745,3.468085735682727,-319.4126581171754,-108.15670077193383,0,26,0,0,0,10,0,21,0,0
266,21,849,312.8849897895343,4.692398110344136,-6.254426567925286,-312.8224719931473,0,0,1,530,0,296,22,0,0,0
267,21,340,150.43278096868144,5.4986340060965535,106.46208385280515,-106.28191893115955,0,0,67,0,0,273,0,0,0,0
268,21,335,385.0821861615506,0.7249054437771512,288.25793849552457,255.33439054163756,0,0,0,335,0,0,0,0,0,0
269,21,156,419.8222126178066,5.316281132989882,238.39626199910097,-345.56896919741916,0,2,0,30,0,0,124,0,0,0
270,21,141,327.8335218641916,6.2700502866494805,327.8052419145712,-4.305976220191402,0,0,0,0,0,6,133,2,0,0
271,21,158,361.67468454144,4.233435798952013,-166.67792301955558,-320.9782662674176,0,23,12,0,0,101,0,22,0,0
272,21,508,473.3454255951759,3.100589203174686,-472.9475675467279,19.403357531918637,0,0,0,0,0,0,261,247,0,0
273,21,124,487.6354987850719,3.3458412105634263,-477.49934990165866,-98.90778795857882,0,123,0,0,0,1,0,0,0,0
274,21,45,396.887292097371,2.7539391343520725,-367.43770635892713,150.03017887770025,0,2,1,0,0,1,39,2,0,0
275,22,93,441.15248065144397,1.0731128050036338,210.60237971724217,387.636619583802,0,0,4,0,0,11,23,55,0,0
276,22,101,336.8020076539627,5.5866636930851366,258.35354296436225,-216.0764660889783,0,30,0,0,0,0,71,0,0,0
277,22,995,499.13702723040376,0.1704494029325066,491.90385105388276,84.6662463486149,0,37,297,0,0,577,0,84,0,0
278,22,67,259.0496696070433,5.205400833556147,122.60334019803234,-228.19980783472155,0,9,0,0,0,58,0,0,0,0
279,22,13,412.30022652116133,0.04336722844290614,411.91257736165534,17.874714002726975,0,9,0,0,0,4,0,0,0,0
280,22,71,533.6066337489176,2.752592265264449,-493.74015562380583,202.3776131528176,0,1,0,0,0,4,66,0,0,0
281,22,49,335.4438673309002,0.4904535997333814,295.90150677877256,158.00280508890532,0,17,0,0,0,0,32,0,0,0
282,22,51,362.4573302953916,3.1915554814179132,-362.0050261501329,-18.101859763687468,0,0,0,0,0,0,51,0,0,0
283,22,105,414.58382044962013,5.510602635687206,296.88778080026356,-289.3741346252244,0,0,0,0,0,0,105,0,0,0
284,22,280,371.0770482955434,3.3719919238913163,-361.27144592485905,-84.74147822108552,0,278,0,0,0,0,2,0,0,0
285,22,208,503.1449414764846,0.6368843465911291,404.50464151167586,299.21702346104195,0,1,0,0,0,0,207,0,0,0
286,22,13,397.35062926648067,1.2691704213794874,118.0421840712176,379.4121312743768,0,13,0,0,0,0,0,0,0,0
287,23,291,272.38909644962644,1.0585795296784222,133.5008225302067,237.43072726250523,0,0,0,0,0,0,291,0,0,0
288,23,1,220.35323721463058,3.1894663115402193,-220.1007730647113,-10.545086404753087,0,1,0,0,0,0,0,0,0,0
289,23,123,313.5345872353198,1.1242531484348939,135.39999190302868,282.7910528738173,0,116,0,0,0,0,7,0,0,0
290,23,52,380.66775623364026,3.355100586067569,-372.0241753513398,-80.65949163061805,0,52,0,0,0,0,0,0,0,0
291,23,367,253.723296922642,1.9391815291334993,-91.36815465722718,236.70101756398972,0,134,0,0,0,0,233,0,0,0
292,23,77,279.0671500457063,2.060423575075183,-131.24443352832463,246.2790549406545,0,7,0,0,0,0,70,0,0,0
293,23,318,267.517534898283,3.107535633443526,-267.36240569114705,9.10908892790878,0,0,0,0,0,0,318,0,0,0
294,23,878,492.7762168519203,5.965964465332432,468.18963110624117,-153.71034194058834,0,202,0,0,0,0,676,0,0,0
295,23,438,251.85000781365778,2.946033796276255,-247.04955236468913,48.93817642849196,0,379,0,0,0,0,59,0,0,0
296,23,118,433.47189676235445,3.772405701277136,-350.0494666740671,-255.66238707317603,0,118,0,0,0,0,0,0,0,0
297,23,655,356.07457906536206,1.523657716816707,16.77864526706661,355.6790448136869,0,655,0,0,0,0,0,0,0,0
298,23,17,258.2292184226586,3.0916830175682297,-257.9076643331295,12.88277630819245,0,17,0,0,0,0,0,0,0,0
299,23,53,193.6088990086483,5.727270269879843,164.45486669304333,-102.17143728221859,0,53,0,0,0,0,0,0,0,0
