device_id,virtual_client_id,num_examples,radius_m,angle_rad,x_m,y_m,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9
233,18,166,439.21626364831354,5.778760420837365,384.51300852856565,-212.27499269931934,11,0,49,0,25,3,0,0,73,5
234,18,166,33.24794504104462,3.538740333852053,-30.660190695763504,-12.859959407079822,18,43,6,0,0,11,39,43,0,6
235,18,166,463.605168585859,4.030063670844018,-292.3491502751054,-359.8079024603915,0,6,64,1,0,63,14,13,4,1
236,18,166,432.8639651776865,0.5610407148912296,366.50671531007833,230.31291753170635,43,0,0,0,12,70,6,5,0,30
237,19,166,469.67455714719193,4.854893099297161,66.70425763848326,-464.9136819284949,1,7,112,1,18,1,8,2,2,14
238,19,166,461.53317502431446,3.939706840466583,-322.17704934969663,-330.476656543768,15,8,0,17,1,9,55,43,0,18
239,19,166,523.5911267759934,3.30686170828379,-516.4567404647905,-86.14002128533761,56,1,15,10,0,1,2,8,0,73
240,19,166,485.5557472749281,4.00309377263168,-316.2420316888658,-368.4499438254974,42,2,14,16,51,8,0,0,33,0
241,19,166,547.0850924910858,2.779182278604292,-511.5491763499034,193.95756907559795,3,0,4,0,69,67,0,13,0,10
242,19,166,66.67214109584975,4.121278865594621,-37.15525876989193,-55.35938171662746,8,0,8,0,1,1,88,4,5,51
243,19,166,512.3745838194576,0.8295792690777347,345.94823330377824,377.9517614963013,3,0,9,61,6,0,0,13,1,73
244,19,166,507.4517079249348,3.4936319454721323,-476.3304514545956,-174.97581802350416,26,8,15,4,0,13,9,3,2,86
245,19,166,485.3238413937074,4.904374316276556,92.60373449971763,-476.40715714801166,0,12,0,29,106,0,0,7,0,12
246,19,166,192.7660910115579,5.48594460494769,134.68247821095696,-137.9108259232441,58,5,23,0,7,13,8,12,28,12
247,19,166,485.30777624160794,4.015726156723911,-311.40340859334447,-372.22513993149516,11,52,3,63,0,6,1,0,29,1
248,19,166,496.9107944354552,5.646545211386695,399.56484985668635,-295.4120315516599,6,9,95,2,0,0,0,25,0,29
249,19,166,442.00811601762734,3.1223736420174864,-441.9264861717174,8.49443614203981,0,0,4,33,0,0,118,5,6,0
250,20,166,539.3963132867785,0.7089335613432048,409.4323237142643,351.1602982760244,3,0,7,0,38,0,0,69,0,49
251,20,166,220.58329616686788,3.3999804458092657,-213.26063423912728,-56.36392846285042,8,0,4,0,44,1,69,0,0,40
252,20,166,459.27232267836285,1.874998350090816,-137.5667261417181,438.18541992748663,0,3,2,0,1,4,7,14,135,0
253,20,166,480.68624150525653,5.454885620983222,325.0061475527681,-354.16135704697956,13,52,0,0,20,13,48,4,0,16
254,20,166,323.3116816480785,2.31607225248344,-219.26177499392278,237.60201496751415,1,18,41,0,2,0,78,3,4,19
255,20,166,475.86688399091037,5.405131307473174,303.91228786889263,-366.1783889875451,0,0,1,0,3,52,14,0,0,96
256,20,166,527.4188185003038,1.6729914705643931,-53.80587102386372,524.6670738207418,0,31,20,0,1,46,38,30,0,0
257,20,166,353.037371327772,2.349799077257663,-248.0335053067506,251.22652288177952,3,13,20,0,0,67,2,0,61,0
258,20,166,387.3861590787106,4.07938397478496,-229.16611592109788,-312.331438634336,33,18,0,0,66,2,0,0,34,13
259,20,166,241.3915248670327,5.365072908894912,146.60210738155956,-191.77510367333124,0,30,0,0,0,0,26,0,15,95
260,20,166,400.62744373318765,4.295173276929027,-162.34087676337518,-366.26191230305,10,0,11,0,32,6,7,0,37,63
261,20,166,90.27863004855585,5.688976132692893,74.80410589186947,-50.54282130196129,2,60,0,0,4,68,30,0,2,0
262,21,166,327.4094485351827,4.898695141696435,60.64613385845001,-321.743676609402,0,2,0,0,2,120,0,6,0,36
263,21,166,406.0448992293342,2.4314697304812256,-307.89643466606736,264.71162745539584,14,0,0,0,0,105,11,23,12,1
264,21,166,84.75662840573435,2.8667719852171194,-81.57604092164345,23.000774036064257,7,52,0,0,82,3,0,1,0,21
265,21,166,337.2273981860745,3.468085735682727,-319.4126581171754,-108.15670077193383,1,0,0,0,0,7,5,125,28,0
266,21,166,312.8849897895343,4.692398110344136,-6.254426567925286,-312.8224719931473,3,0,0,0,1,9,0,1,106,46
267,21,166,150.43278096868144,5.4986340060965535,106.46208385280515,-106.28191893115955,1,51,0,0,71,6,0,1,36,0
268,21,166,385.0821861615506,0.7249054437771512,288.25793849552457,255.33439054163756,14,0,0,0,12,0,1,1,136,2
269,21,166,419.8222126178066,5.316281132989882,238.39626199910097,-345.56896919741916,73,3,0,0,0,0,68,7,15,0
270,21,166,327.8335218641916,6.2700502866494805,327.8052419145712,-4.305976220191402,10,0,0,0,22,0,0,0,57,77
271,21,166,361.67468454144,4.233435798952013,-166.67792301955558,-320.9782662674176,3,0,0,0,5,0,32,0,6,120
272,21,166,473.3454255951759,3.100589203174686,-472.9475675467279,19.403357531918637,49,21,0,0,0,0,0,0,0,96
273,21,166,487.6354987850719,3.3458412105634263,-477.49934990165866,-98.90778795857882,71,4,0,0,16,0,16,22,5,32
274,21,166,396.887292097371,2.7539391343520725,-367.43770635892713,150.03017887770025,39,74,0,0,0,0,7,2,0,44
275,22,166,441.15248065144397,1.0731128050036338,210.60237971724217,387.636619583802,25,74,0,0,0,0,18,0,48,1
276,22,166,336.8020076539627,5.5866636930851366,258.35354296436225,-216.0764660889783,0,0,0,0,124,0,34,4,0,4
277,22,166,499.13702723040376,0.1704494029325066,491.90385105388276,84.6662463486149,6,1,0,0,0,0,88,8,63,0
278,22,166,259.0496696070433,5.205400833556147,122.60334019803234,-228.19980783472155,3,28,0,0,5,0,0,3,127,0
279,22,166,412.30022652116133,0.04336722844290614,411.91257736165534,17.874714002726975,16,109,0,0,0,0,0,0,0,41
280,22,166,533.6066337489176,2.752592265264449,-493.74015562380583,202.3776131528176,0,133,0,0,0,0,1,0,0,32
281,22,166,335.4438673309002,0.4904535997333814,295.90150677877256,158.00280508890532,0,0,0,0,8,0,3,130,0,25
282,22,166,362.4573302953916,3.1915554814179132,-362.0050261501329,-18.101859763687468,0,1,0,0,12,0,114,0,1,38
283,22,166,414.58382044962013,5.510602635687206,296.88778080026356,-289.3741346252244,95,45,0,0,5,0,15,0,1,5
284,22,166,371.0770482955434,3.3719919238913163,-361.27144592485905,-84.74147822108552,15,27,0,0,1,0,67,0,49,7
285,22,166,503.1449414764846,0.6368843465911291,404.50464151167586,299.21702346104195,2,0,0,0,3,0,22,4,135,0
286,22,166,397.35062926648067,1.2691704213794874,118.0421840712176,379.4121312743768,16,13,0,0,52,0,75,10,0,0
287,23,166,272.38909644962644,1.0585795296784222,133.5008225302067,237.43072726250523,36,14,0,0,1,0,0,115,0,0
288,23,166,220.35323721463058,3.1894663115402193,-220.1007730647113,-10.545086404753087,2,119,0,0,1,0,0,44,0,0
289,23,166,313.5345872353198,1.1242531484348939,135.39999190302868,282.7910528738173,0,97,0,0,2,0,0,67,0,0
290,23,166,380.66775623364026,3.355100586067569,-372.0241753513398,-80.65949163061805,0,162,0,0,0,0,0,4,0,0
291,23,166,253.723296922642,1.9391815291334993,-91.36815465722718,236.70101756398972,78,12,0,0,0,0,0,76,0,0
292,23,166,279.0671500457063,2.060423575075183,-131.24443352832463,246.2790549406545,149,17,0,0,0,0,0,0,0,0
293,23,166,267.517534898283,3.107535633443526,-267.36240569114705,9.10908892790878,1,5,0,0,0,0,0,160,0,0
294,23,166,492.7762168519203,5.965964465332432,468.18963110624117,-153.71034194058834,157,4,0,0,0,0,0,5,0,0
295,23,166,251.85000781365778,2.946033796276255,-247.04955236468913,48.93817642849196,0,1,0,0,0,0,0,165,0,0
296,23,166,433.47189676235445,3.772405701277136,-350.0494666740671,-255.66238707317603,0,46,0,0,0,0,0,120,0,0
297,23,166,356.07457906536206,1.523657716816707,16.77864526706661,355.6790448136869,16,0,0,0,0,0,0,150,0,0
298,23,166,258.2292184226586,3.0916830175682297,-257.9076643331295,12.88277630819245,152,0,0,0,0,0,0,14,0,0
299,23,166,193.6088990086483,5.727270269879843,164.45486669304333,-102.17143728221859,166,0,0,0,0,0,0,0,0,0
