device_id,virtual_client_id,num_examples,radius_m,angle_rad,x_m,y_m,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9
233,18,200,439.21626364831354,5.778760420837365,384.51300852856565,-212.27499269931934,25,17,31,17,14,21,25,17,14,19
234,18,200,33.24794504104462,3.538740333852053,-30.660190695763504,-12.859959407079822,24,37,18,23,20,16,11,19,14,18
235,18,200,463.605168585859,4.030063670844018,-292.3491502751054,-359.8079024603915,25,27,17,23,13,16,24,24,12,19
236,18,200,432.8639651776865,0.5610407148912296,366.50671531007833,230.31291753170635,21,19,19,27,21,14,19,24,21,15
237,19,200,469.67455714719193,4.854893099297161,66.70425763848326,-464.9136819284949,23,22,20,15,21,19,27,17,23,13
238,19,200,461.53317502431446,3.939706840466583,-322.17704934969663,-330.476656543768,23,27,18,18,22,20,23,16,17,16
239,19,200,523.5911267759934,3.30686170828379,-516.4567404647905,-86.14002128533761,19,23,22,25,16,19,19,12,19,26
240,19,200,485.5557472749281,4.00309377263168,-316.2420316888658,-368.4499438254974,10,22,19,20,29,18,16,25,20,21
241,19,200,547.0850924910858,2.779182278604292,-511.5491763499034,193.95756907559795,23,30,14,17,21,13,23,16,12,31
242,19,200,66.67214109584975,4.121278865594621,-37.15525876989193,-55.35938171662746,20,21,15,18,32,16,17,23,18,20
243,19,200,512.3745838194576,0.8295792690777347,345.94823330377824,377.9517614963013,22,21,24,19,19,10,22,25,20,18
244,19,200,507.4517079249348,3.4936319454721323,-476.3304514545956,-174.97581802350416,24,25,20,15,18,21,19,26,14,18
245,19,200,485.3238413937074,4.904374316276556,92.60373449971763,-476.40715714801166,22,20,18,21,17,23,22,20,15,22
246,19,200,192.7660910115579,5.48594460494769,134.68247821095696,-137.9108259232441,24,24,17,27,18,8,23,14,28,17
247,19,200,485.30777624160794,4.015726156723911,-311.40340859334447,-372.22513993149516,24,14,25,22,23,18,24,14,14,22
248,19,200,496.9107944354552,5.646545211386695,399.56484985668635,-295.4120315516599,21,25,17,18,16,20,22,17,20,24
249,19,200,442.00811601762734,3.1223736420174864,-441.9264861717174,8.49443614203981,26,25,24,22,22,13,16,19,11,22
250,20,200,539.3963132867785,0.7089335613432048,409.4323237142643,351.1602982760244,15,20,13,16,20,20,23,31,16,26
251,20,200,220.58329616686788,3.3999804458092657,-213.26063423912728,-56.36392846285042,10,18,23,18,15,18,24,21,25,28
252,20,200,459.27232267836285,1.874998350090816,-137.5667261417181,438.18541992748663,22,19,19,23,15,21,19,25,16,21
253,20,200,480.68624150525653,5.454885620983222,325.0061475527681,-354.16135704697956,11,26,28,14,21,12,22,20,21,25
254,20,200,323.3116816480785,2.31607225248344,-219.26177499392278,237.60201496751415,18,23,16,22,25,12,28,19,19,18
255,20,200,475.86688399091037,5.405131307473174,303.91228786889263,-366.1783889875451,15,14,16,22,19,17,27,21,25,24
256,20,200,527.4188185003038,1.6729914705643931,-53.80587102386372,524.6670738207418,21,22,19,20,20,15,15,24,21,23
257,20,200,353.037371327772,2.349799077257663,-248.0335053067506,251.22652288177952,18,30,17,21,18,14,16,15,25,26
258,20,200,387.3861590787106,4.07938397478496,-229.16611592109788,-312.331438634336,18,19,23,17,18,16,16,30,11,32
259,20,200,241.3915248670327,5.365072908894912,146.60210738155956,-191.77510367333124,21,18,18,14,23,18,18,23,26,21
260,20,200,400.62744373318765,4.295173276929027,-162.34087676337518,-366.26191230305,23,15,23,23,16,14,25,27,15,19
261,20,200,90.27863004855585,5.688976132692893,74.80410589186947,-50.54282130196129,28,24,16,15,19,20,19,15,27,17
262,21,200,327.4094485351827,4.898695141696435,60.64613385845001,-321.743676609402,18,26,18,12,22,20,23,26,15,20
263,21,200,406.0448992293342,2.4314697304812256,-307.89643466606736,264.71162745539584,21,20,22,24,21,15,24,18,20,15
264,21,200,84.75662840573435,2.8667719852171194,-81.57604092164345,23.000774036064257,20,30,17,22,18,19,18,17,19,20
265,21,200,337.2273981860745,3.468085735682727,-319.4126581171754,-108.15670077193383,18,20,16,18,24,21,17,25,18,23
266,21,200,312.8849897895343,4.692398110344136,-6.254426567925286,-312.8224719931473,18,17,17,22,18,17,27,22,27,15
267,21,200,150.43278096868144,5.4986340060965535,106.46208385280515,-106.28191893115955,19,14,23,19,24,18,25,17,22,19
268,21,200,385.0821861615506,0.7249054437771512,288.25793849552457,255.33439054163756,16,25,24,24,21,18,14,22,24,12
269,21,200,419.8222126178066,5.316281132989882,238.39626199910097,-345.56896919741916,26,30,17,25,10,11,25,19,19,18
270,21,200,327.8335218641916,6.2700502866494805,327.8052419145712,-4.305976220191402,22,27,16,18,17,21,18,23,20,18
271,21,200,361.67468454144,4.233435798952013,-166.67792301955558,-320.9782662674176,34,21,28,22,8,16,19,23,13,16
272,21,200,473.3454255951759,3.100589203174686,-472.9475675467279,19.403357531918637,17,25,19,19,18,24,20,19,17,22
273,21,200,487.6354987850719,3.3458412105634263,-477.49934990165866,-98.90778795857882,15,16,22,21,16,26,14,28,21,21
274,21,200,396.887292097371,2.7539391343520725,-367.43770635892713,150.03017887770025,17,24,15,20,23,19,21,24,21,16
275,22,200,441.15248065144397,1.0731128050036338,210.60237971724217,387.636619583802,17,30,26,22,16,23,16,19,14,17
276,22,200,336.8020076539627,5.5866636930851366,258.35354296436225,-216.0764660889783,23,27,17,24,22,13,17,26,13,18
277,22,200,499.13702723040376,0.1704494029325066,491.90385105388276,84.6662463486149,26,26,16,14,16,17,21,23,25,16
278,22,200,259.0496696070433,5.205400833556147,122.60334019803234,-228.19980783472155,29,24,25,22,16,18,6,21,18,21
279,22,200,412.30022652116133,0.04336722844290614,411.91257736165534,17.874714002726975,29,26,25,19,16,16,12,23,14,20
280,22,200,533.6066337489176,2.752592265264449,-493.74015562380583,202.3776131528176,23,20,19,23,19,21,13,28,18,16
281,22,200,335.4438673309002,0.4904535997333814,295.90150677877256,158.00280508890532,29,22,23,20,16,14,13,19,22,22
282,22,200,362.4573302953916,3.1915554814179132,-362.0050261501329,-18.101859763687468,16,17,20,19,24,20,19,20,27,18
283,22,200,414.58382044962013,5.510602635687206,296.88778080026356,-289.3741346252244,25,21,23,17,15,17,23,23,22,14
284,22,200,371.0770482955434,3.3719919238913163,-361.27144592485905,-84.74147822108552,22,23,13,16,19,25,18,25,22,17
285,22,200,503.1449414764846,0.6368843465911291,404.50464151167586,299.21702346104195,19,33,17,23,18,20,27,18,7,18
286,22,200,397.35062926648067,1.2691704213794874,118.0421840712176,379.4121312743768,24,27,14,22,16,19,24,21,17,16
287,23,200,272.38909644962644,1.0585795296784222,133.5008225302067,237.43072726250523,14,22,21,22,18,20,21,20,20,22
288,23,200,220.35323721463058,3.1894663115402193,-220.1007730647113,-10.545086404753087,20,32,25,28,20,16,16,9,12,22
289,23,200,313.5345872353198,1.1242531484348939,135.39999190302868,282.7910528738173,20,25,18,23,14,17,17,16,24,26
290,23,200,380.66775623364026,3.355100586067569,-372.0241753513398,-80.65949163061805,21,14,24,21,19,22,21,19,16,23
291,23,200,253.723296922642,1.9391815291334993,-91.36815465722718,236.70101756398972,13,25,21,14,21,26,20,15,25,20
292,23,200,279.0671500457063,2.060423575075183,-131.24443352832463,246.2790549406545,27,28,18,27,19,12,24,16,12,17
293,23,200,267.517534898283,3.107535633443526,-267.36240569114705,9.10908892790878,19,19,19,21,18,17,21,23,22,21
294,23,200,492.7762168519203,5.965964465332432,468.18963110624117,-153.71034194058834,15,23,18,26,12,22,18,20,22,24
295,23,200,251.85000781365778,2.946033796276255,-247.04955236468913,48.93817642849196,9,24,21,20,27,20,13,18,17,31
296,23,200,433.47189676235445,3.772405701277136,-350.0494666740671,-255.66238707317603,23,21,19,13,18,13,24,23,27,19
297,23,200,356.07457906536206,1.523657716816707,16.77864526706661,355.6790448136869,23,26,21,20,18,14,19,22,22,15
298,23,200,258.2292184226586,3.0916830175682297,-257.9076643331295,12.88277630819245,16,28,23,16,20,18,20,24,18,17
299,23,200,193.6088990086483,5.727270269879843,164.45486669304333,-102.17143728221859,13,22,28,22,13,23,20,19,27,13
