round,num_clients,num_examples,bayesian_dimension,client_id,complexity_per_weight,effective_kl_weight,local_steps,lr,posterior_mu_abs_mean,posterior_sigma_max,posterior_sigma_mean,posterior_sigma_min,posterior_snr_mean,resolved_kl_weight,rho_grad_l2_mean,rho_grad_nonzero_fraction,rho_update_l2,server_round,task_loss,train_accuracy,train_loss,update_l2,update_max_abs,update_rms,variance_floor_fraction
67,20,3855.5824989987987,878538.0,9.575570684821786,2.5307430868785317,1.7575630225246245e-06,305.23127753303964,0.0093465361650196,0.07997803440317745,0.07759173352249554,0.048814550237472235,0.02952762368647424,1.654077589516617,1.1382546913167101e-06,0.04355070908821237,1.0,0.008691574230364712,67.0,0.6829901334864624,0.7531718061674008,0.8102402691734364,1.9779119135643783,0.31289411759635744,0.0014921472160933588,0.0
68,20,3855.5824989987987,878538.0,9.575570684821786,2.530736174291864,1.7575630225246247e-06,305.23127753303964,0.00932704889250622,0.07997884542908278,0.07759173352249556,0.04881454061368085,0.029527623686474245,1.6540949461053402,1.1382546913167101e-06,0.043553714627088944,1.0,0.008722741288505469,68.0,0.6835440470496192,0.7531918301962355,0.810793792629748,1.9708939473500104,0.31678657320634457,0.0014868528252372287,0.0
69,20,3855.5824989987987,878538.0,9.575570684821786,2.5307474632956852,1.7575630225246247e-06,305.23127753303964,0.009307296467371355,0.07998065791130575,0.07759173352249556,0.04881453096703797,0.02952762368647424,1.6541335300956186,1.1382546913167101e-06,0.043082813242718454,1.0,0.008599709307566256,69.0,0.6808848976580634,0.7548738486183421,0.8081351806088524,1.9713423011333908,0.3166992044528278,0.0014871910657044145,0.0
70,20,3855.5824989987987,878538.0,9.575570684821786,2.5307543563673067,1.7575630225246245e-06,305.23127753303964,0.009287280114152635,0.0799822226040573,0.07759173352249554,0.048814521335535106,0.02952762368647424,1.654166335183186,1.1382546913167101e-06,0.04325627232808785,1.0,0.008708625416914724,70.0,0.6804818413800257,0.7546335602723266,0.8077324636112847,1.9753733952405206,0.31423652770723526,0.001490232144434217,0.0
71,20,3855.5824989987987,878538.0,9.575570684821786,2.530745014424827,1.7575630225246247e-06,305.23127753303964,0.009267001073749717,0.07998338272092337,0.07759173352249556,0.048814511688379796,0.02952762368647424,1.6541917988354191,1.1382546913167103e-06,0.04319057182318042,1.0,0.00852407369750838,71.0,0.6800444411312556,0.753494193031638,0.8072946442444956,1.9709978501903422,0.3151734740203668,0.0014869312100899024,0.0
72,20,3855.5824989987987,878538.0,9.575570684821786,2.530764102639362,1.7575630225246251e-06,305.23127753303964,0.009246460603347377,0.07998406269932874,0.07759173547641296,0.048814501722662634,0.029527623686474245,1.654206220106442,1.1382546913167103e-06,0.04355255281682324,1.0,0.008665621151240728,72.0,0.6786483964420799,0.7549219062875449,0.8058995376192825,1.9600609661848531,0.31627222345864064,0.0014786803669104818,0.0
73,20,3855.5824989987987,878538.0,9.575570684821786,2.5307442062792878,1.7575630225246245e-06,305.23127753303964,0.009225659976337544,0.07998496591742141,0.07759173352249557,0.04881449192856932,0.02952762368647424,1.6542259827074577,1.1382546913167101e-06,0.04333049062891087,1.0,0.008634965944117983,73.0,0.6764682253903238,0.756027232679215,0.8037183298199213,1.9570904973313068,0.3128588515966959,0.0014764394294855573,0.0
74,20,3855.5824989987987,878538.0,9.575570684821786,2.530764060381227,1.7575630225246247e-06,305.23127753303964,0.009204600482240385,0.07998632326571516,0.07759173352249556,0.04881448207367402,0.02952762368647424,1.6542538522594519,1.1382546913167101e-06,0.04361300067650019,1.0,0.00865399036427141,74.0,0.6771827782555303,0.7556547857428915,0.8044339034425576,1.9622540555554642,0.3102303190358971,0.0014803348451390417,0.0
75,20,3855.5824989987987,878538.0,9.575570684821786,2.5307688752816175,1.7575630225246247e-06,305.23127753303964,0.009183283426624342,0.07998770478202911,0.07759173352249556,0.04881447228054486,0.029527623686474245,1.6542826148335241,1.1382546913167101e-06,0.04303368388714356,1.0,0.008521444528746444,75.0,0.6738080190780086,0.7564217060472568,0.8010593947375544,1.9496364728525912,0.3082966510871105,0.0014708160739668756,0.0
76,20,3855.5824989987987,878538.0,9.575570684821786,2.530763647511145,1.7575630225246247e-06,305.23127753303964,0.009161710131025203,0.07998912384403564,0.07759173352249556,0.04881446274311235,0.029527623686474238,1.6543123168673604,1.1382546913167101e-06,0.04362105547351479,1.0,0.008406371736850295,76.0,0.6721426100976198,0.7571065278334002,0.7993938267404644,1.9436458926107296,0.30189685332269955,0.0014662967485260532,0.0
77,20,3855.5824989987987,878538.0,9.575570684821786,2.5307550525294276,1.7575630225246245e-06,305.23127753303964,0.009139881932864176,0.079989898531875,0.07759173352249556,0.04881445295474097,0.02952762368647424,1.6543291346897004,1.1382546913167103e-06,0.04392348620555571,1.0,0.008698132054609673,77.0,0.6739733402234693,0.756179415298358,0.8012241416067354,1.9447988575398887,0.3067064875534679,0.0014671665513709123,0.0
78,20,3855.5824989987987,878538.0,9.575570684821786,2.530745022841721,1.7575630225246247e-06,305.23127753303964,0.009117800185364964,0.07999138653803547,0.07759173352249554,0.04881444325365081,0.02952762368647424,1.6543594190189812,1.1382546913167101e-06,0.04382950585076275,1.0,0.00850525014614847,78.0,0.6724520798683357,0.7567400881057267,0.7997022637467374,1.9397859502220436,0.3077027787460021,0.0014633847875585,0.0
79,20,3855.5824989987987,878538.0,9.575570684821786,2.530763231924103,1.7575630225246245e-06,305.23127753303964,0.009095466257469889,0.07999268450973976,0.07759173352249556,0.048814433627744847,0.02952762368647424,1.6543872009277982,1.1382546913167101e-06,0.04370284717278484,1.0,0.00854639911373834,79.0,0.673039824078736,0.7571065278333999,0.8002909412585023,1.946676927038098,0.3190103752225821,0.0014685833769404247,0.0
80,20,3855.5824989987987,878538.0,9.575570684821786,2.5307510713552537,1.7575630225246245e-06,305.23127753303964,0.009072881533755024,0.07999384976486089,0.07759173352249556,0.04881442392106063,0.02952762368647424,1.6544120302767469,1.1382546913167101e-06,0.043498633878274365,1.0,0.008475370048897389,80.0,0.6722746996309824,0.7572266720064079,0.799525178483052,1.9331081466889992,0.3153253710999731,0.0014583470172295403,0.0
81,20,3855.5824989987987,878538.0,9.575570684821786,2.5307538809762535,1.7575630225246245e-06,305.23127753303964,0.009050047414344337,0.07999534348238727,0.07759173522121342,0.048814414231982614,0.02952762368647423,1.6544438890362008,1.1382546913167101e-06,0.043913627979116764,1.0,0.008587068997331578,81.0,0.6711611246534117,0.7580957148578291,0.7984117879830436,1.9414157756083408,0.3143975927413344,0.0014646143364561036,0.0
82,20,3855.5824989987987,878538.0,9.575570684821786,2.5307435207387745,1.7575630225246251e-06,305.23127753303964,0.009026965314822914,0.07999641354424503,0.07759173352249554,0.048814404914697254,0.029527623686474238,1.6544656014458894,1.1382546913167103e-06,0.043646334247349934,1.0,0.008421027556683279,82.0,0.6697122016013143,0.7598658390068082,0.7969622603001228,1.9327964817034768,0.3099483224930869,0.001458111895514912,0.0
83,20,3855.5824989987987,878538.0,9.575570684821786,2.5307637706523067,1.7575630225246247e-06,305.23127753303964,0.009003636666149192,0.07999784249717423,0.07759173352249556,0.0488143951047519,0.02952762368647424,1.6544951563683625,1.1382546913167103e-06,0.043498967615490075,1.0,0.00827204459027472,83.0,0.6688149868806278,0.7595494593512215,0.7960661688342264,1.9288390993204871,0.3028858162400669,0.0014551264252999352,0.0
84,20,3855.5824989987987,878538.0,9.575570684821786,2.530767528546398,1.7575630225246247e-06,305.23127753303964,0.008980062914566253,0.07999913006302942,0.07759173352249556,0.04881438596055208,0.029527623686474238,1.6545214771364285,1.1382546913167101e-06,0.04352942842770066,1.0,0.008292537379465939,84.0,0.6687848804013432,0.7591169403283939,0.7960362400983125,1.9297122139780254,0.3103464452919062,0.0014557851076187184,0.0
85,20,3855.5824989987987,878538.0,9.575570684821786,2.5307532947500024,1.7575630225246251e-06,305.23127753303964,0.008956245521512148,0.08000034716216047,0.07759173352249556,0.048814376576625046,0.02952762368647424,1.6545470267489304,1.1382546913167101e-06,0.0433604564634298,1.0,0.00837928705478902,85.0,0.6679425240782928,0.7592951541850219,0.7951932018435222,1.924310631350347,0.3111809914158661,0.0014517101250954246,0.0
86,20,3855.5824989987987,878538.0,9.575570684821786,2.5307701164070004,1.7575630225246251e-06,305.23127753303964,0.008932185963529323,0.08000157732160303,0.07759173352249556,0.04881436710977808,0.02952762368647423,1.654573128627941,1.1382546913167101e-06,0.043711518242861166,1.0,0.008302497530810414,86.0,0.667450947212935,0.75942130556668,0.7947024160825854,1.9099285467863258,0.30770177457020625,0.0014408602043802243,0.0
87,20,3855.5824989987987,878538.0,9.575570684821786,2.5307622332498014,1.7575630225246247e-06,305.23127753303964,0.008907885732173056,0.08000300918068078,0.07759173352249556,0.04881435726916193,0.029527623686474238,1.6546027449857024,1.1382546913167103e-06,0.04351926229206277,1.0,0.008331782673447839,87.0,0.6656106849667374,0.7601141369643571,0.7928617817425148,1.9075070805388572,0.30775023498307597,0.001439033437427032,0.0
88,20,3855.5824989987987,878538.0,9.575570684821786,2.530767666505169,1.7575630225246247e-06,305.23127753303964,0.008883346333919007,0.0800042010526376,0.07759173352249554,0.04881434776950468,0.029527623686474238,1.6546277300808299,1.1382546913167103e-06,0.043602195852896666,1.0,0.00835826155654663,88.0,0.6667562915061913,0.7597757308770523,0.7940076196091947,1.9146804626263907,0.31605430463747436,0.0014444450748404489,0.0
89,20,3855.5824989987987,878538.0,9.575570684821786,2.5307631280439993,1.7575630225246251e-06,305.23127753303964,0.008858569290069822,0.08000514179834414,0.07759173352249556,0.048814338208454475,0.029527623686474238,1.6546474814413552,1.1382546913167101e-06,0.0437195085075946,1.0,0.00849952757739152,89.0,0.6649529005589252,0.7602723267921507,0.7922039967112043,1.914654099561678,0.31064996638596,0.0014444251864048976,0.0
90,20,3855.5824989987987,878538.0,9.575570684821786,2.530765792475317,1.7575630225246251e-06,305.23127753303964,0.00883355613666081,0.0800069112972509,0.07759173455933352,0.0488143290692849,0.029527623686474238,1.6546846455341513,1.1382546913167105e-06,0.043040132164446215,1.0,0.008181552319944054,90.0,0.666028067446724,0.7602362835402482,0.7932793496199426,1.908209542335222,0.31604083987787623,0.0014395633783241318,0.0
91,20,3855.5824989987987,878538.0,9.575570684821786,2.530765033513864,1.7575630225246245e-06,305.23127753303964,0.008808308424364726,0.0800078127011209,0.07759173352249554,0.04881431994617944,0.029527623686474245,1.654703638720978,1.1382546913167103e-06,0.04352922004539447,1.0,0.008322544070774384,91.0,0.6625851628979865,0.7617501001201442,0.7898364335634515,1.8955454392605824,0.31317453143154417,0.0014300095119372871,0.0
92,20,3855.5824989987987,878538.0,9.575570684821786,2.530785613838013,1.7575630225246245e-06,305.23127753303964,0.008782827718395636,0.08000920098892966,0.07759173352249554,0.04881431052392587,0.02952762368647424,1.6547331393353235,1.1382546913167101e-06,0.04386704942107697,1.0,0.00823895958480791,92.0,0.6632242692940954,0.7609771726071286,0.7904765327796666,1.890221331872209,0.313428803228687,0.0014259929771445789,0.0
93,20,3855.5824989987987,878538.0,9.575570684821786,2.5307630890843,1.7575630225246253e-06,305.23127753303964,0.008757115598411896,0.08001031118184476,0.07759173352249554,0.04881430114048191,0.02952762368647424,1.6547562930720847,1.1382546913167103e-06,0.043583008998222116,1.0,0.008276462363480747,93.0,0.6632567171222544,0.7613376051261513,0.7905078617006267,1.890634511283977,0.31239136062119743,0.0014263046818796521,0.0
94,20,3855.5824989987987,878538.0,9.575570684821786,2.530770407032211,1.7575630225246251e-06,305.23127753303964,0.008731173658418195,0.08001150572103564,0.07759173352249556,0.04881429210782446,0.02952762368647424,1.654780552514809,1.1382546913167103e-06,0.04352012594801097,1.0,0.00818256444924347,94.0,0.661613552643538,0.7622466960352423,0.7888650600288422,1.880898127955981,0.3085134746601919,0.0014189595027652266,0.0
95,20,3855.5824989987987,878538.0,9.575570684821786,2.530790967008361,1.7575630225246251e-06,305.23127753303964,0.008705003506666758,0.08001270929193699,0.07759173352249554,0.048814282969144536,0.02952762368647424,1.6548066743474767,1.1382546913167103e-06,0.043209794897299064,1.0,0.008106371889444049,95.0,0.6623530322291837,0.7617200640768923,0.7896055694323362,1.8723069475923668,0.3130646482926842,0.0014124782708283495,0.0
96,20,3855.5824989987987,878538.0,9.575570684821786,2.5307744603258726,1.7575630225246247e-06,305.23127753303964,0.00867860676555764,0.08001433469438034,0.07759173352249554,0.04881427396767202,0.02952762368647424,1.654841160716411,1.1382546913167101e-06,0.04364561363609098,1.0,0.00813246743053348,96.0,0.6622538331015966,0.7620484581497797,0.7895054712902917,1.8891465617933048,0.31074379975860417,0.0014251821649086138,0.0
97,20,3855.5824989987987,878538.0,9.575570684821786,2.5307722201746436,1.7575630225246247e-06,305.23127753303964,0.00865198507153814,0.08001506941904481,0.07759173352249556,0.048814264956554373,0.029527623686474245,1.6548560493275843,1.1382546913167103e-06,0.043413777639911375,1.0,0.007984448720610807,97.0,0.6599926229493757,0.762715258309972,0.7872441616989181,1.8696878840534044,0.31237009303296687,0.0014105024354326306,0.0
98,20,3855.5824989987987,878538.0,9.575570684821786,2.5307874454942545,1.7575630225246247e-06,305.23127753303964,0.008625140075001342,0.08001594709112415,0.07759173352249554,0.04881425567694506,0.02952762368647424,1.6548739789195932,1.13825469131671e-06,0.043395428533068256,1.0,0.007995881501943377,98.0,0.6591021573212538,0.7627773327993593,0.7863544763213797,1.8611259663910296,0.3111417226165745,0.0014040432794324475,0.0
99,20,3855.5824989987987,878538.0,9.575570684821786,2.5307779469835956,1.7575630225246247e-06,305.23127753303964,0.008598073440183835,0.08001719813541808,0.07759173352249556,0.04881424667180269,0.029527623686474238,1.6549008039252964,1.1382546913167103e-06,0.04351272199377577,1.0,0.008114005630094722,99.0,0.6584863892997617,0.7636043251902281,0.7857382267752336,1.8632692744395971,0.3185135468823629,0.0014056602023681797,0.0
100,20,3855.5824989987987,878538.0,9.575570684821786,2.530772466874433,1.7575630225246251e-06,305.23127753303964,0.008570786845062496,0.08001852890661315,0.07759173352249556,0.048814237433618984,0.029527623686474238,1.6549273061044951,1.1382546913167103e-06,0.04385646588957663,1.0,0.008019643938407922,100.0,0.6593839209765664,0.7621005206247496,0.7866354868396325,1.8649820114395714,0.3183359446619444,0.0014069523002259688,0.0
101,20,3855.5824989987987,878538.0,9.575570684821786,2.5307687390915437,1.7575630225246247e-06,305.23127753303964,0.008543281981250497,0.08001973596405113,0.07759173352249556,0.04881422819019968,0.029527623686474238,1.6549527069430674,1.1382546913167103e-06,0.04354383618720704,1.0,0.008026554486697734,101.0,0.657499449212931,0.7625931117340807,0.7847508615022916,1.8693394090848863,0.31628403994488347,0.0014102395440720057,0.0
102,20,3855.5824989987987,878538.0,9.575570684821786,2.5307681125087154,1.7575630225246251e-06,305.23127753303964,0.008515560553892418,0.08002056299186307,0.07759173352249556,0.048814219002675706,0.02952762368647424,1.6549703497913317,1.1382546913167101e-06,0.0436564706444776,1.0,0.008015000083254393,102.0,0.6598301484809408,0.7624769723668402,0.7870815378152994,1.8642978469029472,0.32539014982805176,0.0014064361628784601,0.0
103,20,3855.5824989987987,878538.0,9.575570684821786,2.530777731308224,1.7575630225246251e-06,305.23127753303964,0.008487624281558543,0.0800219558520289,0.07759173352249554,0.048814209750978534,0.02952762368647423,1.6549992167670888,1.1382546913167101e-06,0.043978307525423796,1.0,0.008068845029823175,103.0,0.6588748282517615,0.7629335202242692,0.7861266296215484,1.8650781780145138,0.31101124217343235,0.0014070248487990868,0.0
104,20,3855.5824989987987,878538.0,9.575570684821786,2.530784344080729,1.7575630225246253e-06,305.23127753303964,0.008459474896138323,0.08002318280275592,0.07759173352249556,0.048814200690695836,0.02952762368647424,1.6550247238993547,1.1382546913167103e-06,0.043589408284513936,1.0,0.007983229230807604,104.0,0.6566960936435031,0.7641850220264316,0.783948215689058,1.8551677752859947,0.31647092674796956,0.0013995483885278735,0.0
105,20,3855.5824989987987,878538.0,9.575570684821786,2.53078942306159,1.7575630225246251e-06,305.23127753303964,0.008431114142732999,0.08002369466822247,0.07759173352249554,0.04881419141785445,0.02952762368647424,1.6550357341365172,1.1382546913167101e-06,0.04381373401111336,1.0,0.008080219344132243,105.0,0.6573327911086165,0.763398077693232,0.7845852249320396,1.8446135635942764,0.31392812162971434,0.001391586235367333,0.0
106,20,3855.5824989987987,878538.0,9.575570684821786,2.530769822363479,1.7575630225246247e-06,305.23127753303964,0.00840254377954742,0.0800244026018066,0.07759173352249556,0.04881418240074655,0.02952762368647424,1.6550504018604228,1.1382546913167103e-06,0.04406660594737691,1.0,0.00803070648473989,106.0,0.6550690752566979,0.7646135362434923,0.7823204051902831,1.8502436633460548,0.3228573023496195,0.0013958336124185197,0.0
107,20,3855.5824989987987,878538.0,9.575570684821786,2.53078776941723,1.7575630225246251e-06,305.23127753303964,0.008373765577781049,0.08002581409037614,0.07759173352249554,0.048814173631026934,0.02952762368647424,1.6550795790745858,1.1382546913167103e-06,0.04384187848118061,1.0,0.007984329933224009,107.0,0.6556052361005561,0.7637384861834202,0.7828575813352261,1.847290337496017,0.3127709178874082,0.0013936056077661746,0.0
108,20,3855.5824989987987,878538.0,9.575570684821786,2.530779112467628,1.7575630225246251e-06,305.23127753303964,0.008344781321518157,0.08002705334723119,0.07759173352249554,0.0488141644831407,0.02952762368647424,1.6551052322498818,1.1382546913167101e-06,0.04379908726257903,1.0,0.007778381459637003,108.0,0.6557005923743875,0.7644453344012816,0.7829524765254965,1.8362852345251643,0.322304755175409,0.0013853032998382216,0.0
109,20,3855.5824989987987,878538.0,9.575570684821786,2.530783249020166,1.7575630225246247e-06,305.23127753303964,0.008315592807617211,0.08002821404067292,0.07759173352249554,0.048814155521707286,0.02952762368647424,1.6551293005530168,1.1382546913167101e-06,0.04343355223396151,1.0,0.007980970893503856,109.0,0.6546171983317446,0.7643712454945933,0.7818692950816346,1.8324782939796813,0.31507004636266556,0.0013824313237417035,0.0
110,20,3855.5824989987987,878538.0,9.575570684821786,2.530803124298757,1.7575630225246253e-06,305.23127753303964,0.008286201845599485,0.08002902608692594,0.07759173352249556,0.04881414645609353,0.02952762368647423,1.6551465814459008,1.1382546913167103e-06,0.0437275866665048,1.0,0.007886489831471728,110.0,0.6544192131198641,0.7649259110933121,0.7816724029170558,1.8341018057871548,0.325261624881015,0.0013836561096420273,0.0
111,20,3855.5824989987987,878538.0,9.575570684821786,2.530793633467971,1.7575630225246247e-06,305.23127753303964,0.008256610257536894,0.08002997540850869,0.07759173645658173,0.04881413758913512,0.02952762368647424,1.6551665161796905,1.1382546913167103e-06,0.04358973072201779,1.0,0.007954011475299958,111.0,0.65345030982916,0.765374449339207,0.780702856711724,1.8274006965943947,0.33124398053248894,0.0013786007574000283,0.0
112,20,3855.5824989987987,878538.0,9.575570684821786,2.5307840428110233,1.7575630225246251e-06,305.23127753303964,0.008226819877939004,0.08003173640229609,0.07759173352249556,0.04881412875400159,0.029527623686474245,1.6552038888669884,1.1382546913167101e-06,0.04354537796216953,1.0,0.007784223468467735,112.0,0.6523143581107914,0.7648658390068082,0.7795664430007752,1.82031080536053,0.3202443375676075,0.001373252105928512,0.0
113,20,3855.5824989987987,878538.0,9.575570684821786,2.5307944466277625,1.7575630225246251e-06,305.23127753303964,0.008196832553639344,0.08003272020916413,0.07759173352249554,0.04881411975689006,0.029527623686474238,1.6552246508067565,1.1382546913167103e-06,0.04394705522056376,1.0,0.00793353552642203,113.0,0.6521521604977815,0.764817781337605,0.7794048640853138,1.8264693124332403,0.32360078266916537,0.001377898116259314,0.0
114,20,3855.5824989987987,878538.0,9.575570684821786,2.530786123695872,1.7575630225246247e-06,305.23127753303964,0.008166650143680862,0.08003425755024773,0.07759173352249554,0.048814110881179755,0.029527623686474245,1.6552570293134865,1.1382546913167103e-06,0.04350686488808347,1.0,0.00778715519180567,114.0,0.6521985564340472,0.7658129755706847,0.7794508387293989,1.8227387594369187,0.3275717422762243,0.0013750837673341795,0.0
115,20,3855.5824989987987,878538.0,9.575570684821786,2.5308010812085873,1.7575630225246251e-06,305.23127753303964,0.008136274519200732,0.08003499891660175,0.07759173352249556,0.048814101968309175,0.029527623686474238,1.6552737810241192,1.1382546913167103e-06,0.04399935933981112,1.0,0.007759031286198295,115.0,0.6521474002665828,0.7649219062875452,0.779400407735603,1.8079438190753014,0.3210764274900741,0.0013639223860201495,0.0
116,20,3855.5824989987987,878538.0,9.575570684821786,2.5307941585244866,1.7575630225246251e-06,305.23127753303964,0.008105707563314307,0.08003635392893384,0.07759173352249554,0.04881409335377894,0.02952762368647424,1.6553003633355317,1.1382546913167101e-06,0.04385348841755744,1.0,0.007739526568105265,116.0,0.6516666161260898,0.7663235883059671,0.7789192566391665,1.8128328726886764,0.34178921446889715,0.001367610713942388,0.0
117,20,3855.5824989987987,878538.0,9.575570684821786,2.5307937320557987,1.7575630225246247e-06,305.23127753303964,0.008074951170998396,0.08003716688499725,0.07759173352249557,0.04881408442089184,0.029527623686474238,1.6553175229496377,1.1382546913167101e-06,0.04403691169224082,1.0,0.00789072273154173,117.0,0.652650791349349,0.7649359231077292,0.779903501259908,1.8122688036822627,0.34082793711681286,0.0013671851772985005,0.0
118,20,3855.5824989987987,878538.0,9.575570684821786,2.5308047067811206,1.7575630225246247e-06,305.23127753303964,0.008044007248973806,0.08003814784082348,0.07759173352249554,0.04881407580579222,0.02952762368647424,1.6553376046901414,1.1382546913167101e-06,0.04378568392331573,1.0,0.007691379112113382,118.0,0.6501918393476713,0.7662114537444934,0.7774450209838573,1.8057831477808173,0.3536668101069023,0.0013622923641597989,0.0
119,20,3855.5824989987987,878538.0,9.575570684821786,2.5307909265550896,1.7575630225246247e-06,305.23127753303964,0.008012877715587088,0.08003938640451473,0.07759173352249554,0.048814067259411446,0.02952762368647424,1.6553637298118402,1.1382546913167103e-06,0.04390041041729177,1.0,0.007689267730938634,119.0,0.6496578646255762,0.7669443331998399,0.7769104365261795,1.797375881789773,0.3393939577841599,0.001355949878198993,0.0
120,20,3855.5824989987987,878538.0,9.575570684821786,2.530779919842533,1.7575630225246251e-06,305.23127753303964,0.00798156450069165,0.08004084162346524,0.07759173352249554,0.048814058742513856,0.029527623686474238,1.6553939292019764,1.1382546913167101e-06,0.04396163680115715,1.0,0.007818435882521166,120.0,0.6511692340493146,0.7658450140168203,0.7784210974207199,1.8015393357123783,0.34206175403259204,0.0013590908098741318,0.0
121,20,3855.5824989987987,878538.0,9.575570684821786,2.530792850879196,1.7575630225246247e-06,305.23127753303964,0.007950069545528113,0.08004163128712223,0.07759173352249554,0.04881405018110347,0.02952762368647424,1.6554099118519965,1.1382546913167101e-06,0.04410515753695147,1.0,0.007868020753473178,121.0,0.6503635862130963,0.7658830596716059,0.7776161386493652,1.7975774309234298,0.34752489825942645,0.0013561019279321638,0.0
122,20,3855.5824989987987,878538.0,9.575570684821786,2.5307990329068564,1.7575630225246247e-06,305.23127753303964,0.007918394802603942,0.08004258255077247,0.07759173352249557,0.04881404171660748,0.029527623686474252,1.6554304442697956,1.1382546913167103e-06,0.04415953031219439,1.0,0.007849218275655856,122.0,0.6506566924755972,0.7658710452543052,0.7779095363943969,1.777855830770707,0.3572411740027535,0.0013412238483963763,0.0
123,20,3855.5824989987987,878538.0,9.575570684821786,2.530796563947734,1.7575630225246251e-06,305.23127753303964,0.007886542235572435,0.08004340141243645,0.07759173352249556,0.04881403309198143,0.02952762368647424,1.6554476273582417,1.1382546913167105e-06,0.04402406300877807,1.0,0.007561469380617961,123.0,0.649533161494875,0.7663115738886663,0.7767859880806425,1.7870159900470068,0.36362623829054425,0.0013481343210364203,0.0
124,20,3855.5824989987987,878538.0,9.575570684821786,2.5308016970700886,1.7575630225246247e-06,305.23127753303964,0.007854513819110951,0.08004426336210223,0.07759173352249554,0.0488140248059644,0.02952762368647424,1.6554658004304477,1.1382546913167103e-06,0.044210119633141066,1.0,0.007660889485405847,124.0,0.6494253601806077,0.7671225470564678,0.7766783968418908,1.7816055729619167,0.36950478561567185,0.0013440526737516965,0.0
125,20,3855.5824989987987,878538.0,9.575570684821786,2.5308116283344524,1.7575630225246251e-06,305.23127753303964,0.007822311538798522,0.08004560852442441,0.07759173352249556,0.0488140163274688,0.02952762368647424,1.6554946125520127,1.1382546913167103e-06,0.04386313045513101,1.0,0.007630035903581874,125.0,0.6477178485478335,0.7671465758910694,0.7749713275653807,1.7726966987515982,0.36796643045761845,0.0013373317718954074,0.0
126,20,3855.5824989987987,878538.0,9.575570684821786,2.530808916687329,1.7575630225246245e-06,305.23127753303964,0.007789937390992743,0.08004680172159266,0.07759173352249554,0.04881400769462153,0.02952762368647423,1.6555196569756143,1.1382546913167101e-06,0.04385383892116915,1.0,0.007705929065572535,126.0,0.6471413519328103,0.7675010012014417,0.7743947458429534,1.775834422578744,0.38088692895433385,0.0013396988873576462,0.0
127,20,3855.5824989987987,878538.0,9.575570684821786,2.5308123916861653,1.7575630225246247e-06,305.23127753303964,0.007757393382706014,0.08004818490821806,0.07759173352249556,0.048813999176528934,0.029527623686474245,1.655547426635597,1.1382546913167101e-06,0.04423541334141745,1.0,0.007752776328903415,127.0,0.647019505240777,0.7672967561073287,0.7742730404391532,1.77038284193072,0.377597638126817,0.0013355861860631798,0.0
128,20,3855.5824989987987,878538.0,9.575570684821786,2.530805845859521,1.7575630225246247e-06,305.23127753303964,0.007724681531481113,0.08004948215506219,0.07759173352249556,0.04881399063542723,0.029527623686474238,1.6555744408384538,1.1382546913167101e-06,0.04467745918735688,1.0,0.007955576468634859,128.0,0.6471449978059209,0.7674509411293552,0.7743982880131383,1.7770159662766152,0.38660292651681066,0.0013405902501768807,0.0
129,20,3855.5824989987987,878538.0,9.575570684821786,2.530812134001167,1.7575630225246247e-06,305.23127753303964,0.007691803865266126,0.08005068700714921,0.0775917406000122,0.048813982007130066,0.02952762368647424,1.6555997259788808,1.1382546913167101e-06,0.04457548305226781,1.0,0.007681976645112173,129.0,0.6487571625371059,0.7666519823788546,0.776010728466377,1.7744745514050853,0.3814324257961927,0.001338672993346844,0.0
130,20,3855.5824989987987,878538.0,9.575570684821786,2.5307995984584055,1.7575630225246247e-06,305.23127753303964,0.007658762422288723,0.08005154938205698,0.07759173352249556,0.048813973537220536,0.02952762368647424,1.6556175860745506,1.1382546913167101e-06,0.04455071630788421,1.0,0.007726230152579177,130.0,0.6462237300973798,0.7680416499799759,0.773476567346637,1.754536620644642,0.3768282944071254,0.0013236317128556187,0.0
131,20,3855.5824989987987,878538.0,9.575570684821786,2.5308075801611873,1.7575630225246251e-06,305.23127753303964,0.007625559250929785,0.08005234120274524,0.07759173352249557,0.048813965237161694,0.029527623686474245,1.6556346760309821,1.1382546913167101e-06,0.044452614285024145,1.0,0.007524585158975965,131.0,0.6447214983039388,0.7683059671605925,0.7719747821107943,1.7527487830923951,0.3884428308859432,0.0013222829587437104,0.0
132,20,3855.5824989987987,878538.0,9.575570684821786,2.5308137542825104,1.7575630225246247e-06,305.23127753303964,0.00759219640959645,0.08005365591333106,0.07759173352249554,0.04881395688626084,0.029527623686474245,1.6556626295825465,1.1382546913167101e-06,0.044662036950908396,1.0,0.007628337357244289,132.0,0.6451283184913004,0.76847216659992,0.7723819284932669,1.749990756924817,0.3869910061598623,0.0013202022892054763,0.0
133,20,3855.5824989987987,878538.0,9.575570684821786,2.5308127712206696,1.7575630225246247e-06,305.23127753303964,0.007558675966594469,0.08005490085804805,0.07759173352249554,0.04881394866253058,0.029527623686474238,1.6556891045565847,1.1382546913167101e-06,0.04436484956159773,1.0,0.00768946987294492,133.0,0.6449377912390715,0.768516219463356,0.7721913947971535,1.7459396739390893,0.38444511117886854,0.0013171461307598638,0.0
