schema_version,run_id,physical_client_id,device_id,virtual_client_id,num_examples,radius_m,distance_m,angle_rad,x_m,y_m,device_group_size,hardware_class,max_compute_flops,battery_level_init,mobility_class,default_channel_gain,default_pathloss_db,default_noise_power,label_entropy,dominant_label,dominant_label_fraction,kl_to_global_label_distribution,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9
bayesfl_observability_v1,,110,110,8,58,504.0063693721851,504.0063693721851,4.342182494439445,-182.3535046103153,-469.8612771064106,12,synthetic,,,static,,,,0.08048483706800685,1,0.984375,2.1077419116679486,0,63,0,0,1,0,0,0,0,0
bayesfl_observability_v1,,111,111,8,104,362.4127345771058,362.4127345771058,5.84665032519695,328.426435487481,-153.228804918146,12,synthetic,,,static,,,,1.3179184853439518,5,0.3130434782608696,1.015282595513532,0,0,0,34,12,36,0,0,0,33
bayesfl_observability_v1,,112,112,9,53,479.9929787701995,479.9929787701995,1.7280492386568027,-75.16959252514964,474.070450490528,13,synthetic,,,static,,,,0.7684671875616165,4,0.6379310344827587,1.5586349016673413,0,0,0,2,37,0,0,0,19,0
bayesfl_observability_v1,,113,113,9,2,287.15494180515213,287.15494180515213,4.851663897418012,39.86431043125373,-284.374396451159,13,synthetic,,,static,,,,-0.0,8,1.0,2.3277319754160017,0,0,0,0,0,0,0,0,2,0
bayesfl_observability_v1,,114,114,9,112,503.7964908652484,503.7964908652484,1.3168164609715463,126.5829647765431,487.6347580274798,13,synthetic,,,static,,,,0.17604524709725128,2,0.967741935483871,2.1334990783975436,1,0,120,0,0,0,0,1,2,0
bayesfl_observability_v1,,115,115,9,475,77.82051198709341,77.82051198709341,1.7417962608890467,-13.242544085005745,76.68550783616178,13,synthetic,,,static,,,,0.6676113069747761,4,0.7419354838709677,1.6615326749486288,0,0,9,0,391,4,0,0,123,0
bayesfl_observability_v1,,116,116,9,205,498.74908300085406,498.74908300085406,3.154226262822562,-498.7092813379172,-6.300833406057295,13,synthetic,,,static,,,,0.9545659472413177,3,0.5242290748898678,1.3413563853720292,0,0,0,119,0,0,26,0,0,82
bayesfl_observability_v1,,117,117,9,8,451.05544720842494,451.05544720842494,0.03391461562941973,450.79606982341335,15.294439779098186,13,synthetic,,,static,,,,0.5623351446188083,2,0.75,1.7518051301834499,0,0,6,0,0,0,0,0,2,0
bayesfl_observability_v1,,118,118,9,17,336.1605785701321,336.1605785701321,0.418716155316603,307.1202338805395,136.67880788830678,13,synthetic,,,static,,,,0.8277381569989198,0,0.6111111111111112,1.4618562942707825,11,1,0,0,0,0,0,6,0,0
bayesfl_observability_v1,,119,119,9,843,462.198729846986,462.198729846986,1.4919467448214077,36.40642457525218,460.76267006107776,13,synthetic,,,static,,,,0.9765459908687751,4,0.5566239316239316,1.371331098617695,0,45,0,0,521,329,0,0,0,41
bayesfl_observability_v1,,120,120,9,855,544.4364868465909,544.4364868465909,3.7184881313655316,-456.3248687956006,-296.9489894384827,13,synthetic,,,static,,,,1.0262410776633744,4,0.6126315789473684,1.2672530622969025,0,259,6,23,582,68,0,10,0,2
bayesfl_observability_v1,,121,121,9,200,487.8337625290491,487.8337625290491,3.0015903687615895,-483.0606396105649,68.07494636267154,13,synthetic,,,static,,,,0.3200447217843331,4,0.9234234234234234,2.005272317401729,0,0,0,0,205,0,0,11,0,6
bayesfl_observability_v1,,122,122,9,9,159.02447353412242,159.02447353412242,0.8523758390877691,104.669330193778,119.72098604501501,13,synthetic,,,static,,,,0.9649629230074277,4,0.4444444444444444,1.3560707552711873,0,0,0,0,4,0,0,0,1,4
bayesfl_observability_v1,,123,123,9,342,405.92180494791853,405.92180494791853,4.542610573124623,-68.58615012877665,-400.0855555286755,13,synthetic,,,static,,,,1.498568731965637,7,0.32717678100263853,0.7759416568633053,121,64,0,5,8,0,5,124,0,52
bayesfl_observability_v1,,124,124,9,6,392.72214991524504,392.72214991524504,0.9175607134148717,238.68044181764608,311.86909710291184,13,synthetic,,,static,,,,-0.0,4,1.0,2.3292713582565514,0,0,0,0,6,0,0,0,0,0
bayesfl_observability_v1,,125,125,10,4,383.59433817812254,383.59433817812254,3.8144535232158803,-299.98684533972835,-239.06590912430352,12,synthetic,,,static,,,,0.5623351446188083,5,0.75,1.818115478821869,0,0,1,0,0,3,0,0,0,0
bayesfl_observability_v1,,126,126,10,285,199.29961694974457,199.29961694974457,2.686620278845943,-179.02549831752526,87.57972521352575,12,synthetic,,,static,,,,0.8109234426674724,3,0.6265822784810127,1.4398861295926373,0,106,9,198,0,2,0,0,0,1
bayesfl_observability_v1,,127,127,10,1,489.1945730528673,489.1945730528673,0.2634571744981509,472.31512584201147,127.39604470006924,12,synthetic,,,static,,,,-0.0,8,1.0,2.3277319754160017,0,0,0,0,0,0,0,0,1,0
bayesfl_observability_v1,,128,128,10,63,91.86636830857358,91.86636830857358,1.3107000224737446,23.625606331627584,88.77646282472315,12,synthetic,,,static,,,,0.9152182792868668,7,0.7101449275362319,1.361330606993555,0,0,5,0,0,0,8,49,7,0
bayesfl_observability_v1,,129,129,10,7,317.6141392360155,317.6141392360155,4.626210341821955,-27.337686369547438,-316.4354473610618,12,synthetic,,,static,,,,-0.0,2,1.0,2.3096097079310103,0,0,7,0,0,0,0,0,0,0
bayesfl_observability_v1,,130,130,10,1094,198.17571202154096,198.17571202154096,2.7880453467149926,-185.91863170976515,68.61395789789015,12,synthetic,,,static,,,,0.6052736126066325,9,0.8065843621399177,1.7019556514146783,0,36,191,0,0,0,6,0,2,980
bayesfl_observability_v1,,131,131,10,45,293.33697604589935,293.33697604589935,1.8368383558248853,-77.12262657469877,283.0171054653271,12,synthetic,,,static,,,,0.742378396193409,0,0.7755102040816326,1.5708860200036903,38,0,1,5,5,0,0,0,0,0
bayesfl_observability_v1,,132,132,10,381,511.56884868926454,511.56884868926454,3.352382439468175,-500.24576897071415,-107.03671134782914,12,synthetic,,,static,,,,0.9889320457164062,3,0.624113475177305,1.276983504145674,59,92,0,264,0,0,4,0,4,0
bayesfl_observability_v1,,133,133,10,110,541.9292220429796,541.9292220429796,0.2654367396178076,522.9497891248038,142.16469237624486,12,synthetic,,,static,,,,0.8672080260993454,1,0.7131147540983607,1.3569534273062465,0,87,0,5,21,0,9,0,0,0
bayesfl_observability_v1,,134,134,10,326,280.2588722020636,280.2588722020636,0.7182160235598093,211.02956630482157,184.4222264076962,12,synthetic,,,static,,,,0.4149757414196952,8,0.8756906077348067,1.8961001489773186,0,42,1,1,0,0,1,0,317,0
bayesfl_observability_v1,,135,135,10,2,426.61517554812576,426.61517554812576,0.054865846869908065,425.9732250638536,23.394861330165476,12,synthetic,,,static,,,,-0.0,2,1.0,2.3096097079310103,0,0,2,0,0,0,0,0,0,0
bayesfl_observability_v1,,136,136,10,138,173.8623079109163,173.8623079109163,2.6872336829201764,-156.22268181836043,76.30580448163548,12,synthetic,,,static,,,,0.2813922348789828,2,0.934640522875817,2.0277707902000017,0,0,143,0,0,3,0,7,0,0
bayesfl_observability_v1,,137,137,11,171,523.1949217261263,523.1949217261263,1.643351120041765,-37.92700304996122,521.8184248947671,13,synthetic,,,static,,,,0.6827231249542707,9,0.6368421052631579,1.62788476164325,0,0,68,0,0,0,1,0,0,121
bayesfl_observability_v1,,138,138,11,64,548.5789377522484,548.5789377522484,5.395934516329517,346.4528217787145,-425.3343311172418,13,synthetic,,,static,,,,1.1844657730950183,6,0.43661971830985913,1.1205255670011776,21,1,0,17,0,0,31,1,0,0
bayesfl_observability_v1,,139,139,11,364,199.40749488651014,199.40749488651014,1.2969710379833004,53.92301267332001,191.97827408627919,13,synthetic,,,static,,,,0.8409163134019236,2,0.7128712871287128,1.4643652933933091,0,0,288,85,0,4,0,0,16,11
bayesfl_observability_v1,,140,140,11,4,333.9270631852678,333.9270631852678,6.055941878711427,325.3421761525145,-75.23132289069527,13,synthetic,,,static,,,,0.5623351446188083,2,0.75,1.7521899758935873,0,0,3,0,1,0,0,0,0,0
bayesfl_observability_v1,,141,141,11,30,401.09643414160416,401.09643414160416,2.869583829181718,-386.3493759032103,107.76135309242417,13,synthetic,,,static,,,,1.5190465305721117,7,0.3939393939393939,0.7674065092926465,1,1,2,6,9,0,0,13,0,1
bayesfl_observability_v1,,142,142,11,1305,503.8803379260892,503.8803379260892,1.6155477050607419,-22.541813816297694,503.3758651131193,13,synthetic,,,static,,,,1.0393456977703441,9,0.48378191856452724,1.2528709717652187,0,0,0,0,124,1,44,579,0,701
bayesfl_observability_v1,,143,143,11,59,132.2078149831968,132.2078149831968,1.157911912606807,53.04878535311962,121.0980293612982,13,synthetic,,,static,,,,0.5821360471219024,8,0.8153846153846154,1.7374773776084904,0,3,0,0,0,0,9,0,53,0
bayesfl_observability_v1,,144,144,11,31,376.59812363934867,376.59812363934867,3.41708029421189,-362.39761236497117,-102.44079890769227,13,synthetic,,,static,,,,1.0406143781872677,9,0.5588235294117647,1.27432833756673,0,0,4,1,0,0,0,0,10,19
bayesfl_observability_v1,,145,145,11,20,424.004736604649,424.004736604649,4.095620742328892,-245.24513230631956,-345.8826993985585,13,synthetic,,,static,,,,0.9075352941050092,7,0.6363636363636364,1.3905696415166529,0,0,0,0,0,4,0,14,4,0
bayesfl_observability_v1,,146,146,11,17,359.71447641942336,359.71447641942336,5.149789625973441,152.3701092047724,-325.84943511785565,13,synthetic,,,static,,,,1.1169258998260736,7,0.6111111111111112,1.1648958944353667,1,0,1,0,1,0,4,11,0,0
bayesfl_observability_v1,,147,147,11,14,542.103656327626,542.103656327626,2.540797429767278,-447.17389925985,306.4504495420466,13,synthetic,,,static,,,,0.8918673953172509,7,0.4666666666666667,1.3950007042270034,0,0,1,0,0,0,0,7,0,7
bayesfl_observability_v1,,148,148,11,143,202.1501900631251,202.1501900631251,2.1939680714013625,-117.97760991120475,164.15231616458297,13,synthetic,,,static,,,,0.8043283840341318,3,0.6012658227848101,1.4893525926791222,0,2,0,95,3,0,58,0,0,0
bayesfl_observability_v1,,149,149,11,333,427.0949856881615,427.0949856881615,0.7390916384227064,315.65768286191144,287.69837338820633,13,synthetic,,,static,,,,0.21239478849365837,7,0.9621621621621622,2.0487084209067463,3,0,3,3,0,0,0,356,0,5
bayesfl_observability_v1,,150,150,12,12,402.11438380447424,402.11438380447424,6.145053787971962,398.28424476505637,-55.36820418237047,12,synthetic,,,static,,,,-0.0,1,1.0,2.185987945410232,0,13,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,151,151,12,210,59.71953091395691,59.71953091395691,5.256481255585119,30.913316924633758,-51.09588250828247,12,synthetic,,,static,,,,0.14950144571405588,5,0.9656652360515021,2.251522034186354,8,0,0,0,0,225,0,0,0,0
bayesfl_observability_v1,,152,152,12,227,374.82544744764004,374.82544744764004,4.149431919821053,-200.0403143829824,-316.9826315050734,12,synthetic,,,static,,,,1.1253357822770327,5,0.6626984126984127,1.2504533290609954,5,1,4,0,24,167,0,0,27,24
bayesfl_observability_v1,,153,153,12,1,402.2952646373345,402.2952646373345,1.7881377999209567,-86.74870016292617,392.83093433392656,12,synthetic,,,static,,,,-0.0,7,1.0,2.259365973874069,0,0,0,0,0,0,0,1,0,0
bayesfl_observability_v1,,154,154,12,5,353.31588455617657,353.31588455617657,1.9443289530259302,-128.92734507037167,328.95266220661415,12,synthetic,,,static,,,,0.9502705392332347,8,0.6,1.3902817953906008,1,0,0,0,0,1,0,0,3,0
bayesfl_observability_v1,,155,155,12,7,364.07798553100133,364.07798553100133,4.510246561176719,-73.09542260665661,-356.6648829675642,12,synthetic,,,static,,,,0.410116318288409,2,0.8571428571428571,1.9023021968319642,0,0,6,0,1,0,0,0,0,0
bayesfl_observability_v1,,156,156,12,30,485.52024317733554,485.52024317733554,3.127830335861415,-485.4742647987548,6.681672925816085,12,synthetic,,,static,,,,0.6926879734424749,1,0.5151515151515151,1.5393599710132444,0,17,0,16,0,0,0,0,0,0
bayesfl_observability_v1,,157,157,12,1161,447.5664585179893,447.5664585179893,4.346154033485115,-160.27471928711992,-417.88485154139045,12,synthetic,,,static,,,,0.7423673181497622,2,0.6687354538401862,1.5962776212694494,13,0,862,0,0,394,20,0,0,0
bayesfl_observability_v1,,158,158,12,100,386.08390679380824,386.08390679380824,1.4119042331237421,61.08787662822532,381.22048005612805,12,synthetic,,,static,,,,0.9581847713458628,8,0.5585585585585585,1.3628065184402316,15,0,0,0,0,0,0,0,62,34
bayesfl_observability_v1,,159,159,12,768,185.52299944121046,185.52299944121046,6.2634131232463455,185.4867365107927,-3.6679558665736076,12,synthetic,,,static,,,,0.779620627031505,9,0.753810082063306,1.5226258572565863,14,78,0,0,117,0,1,0,0,643
bayesfl_observability_v1,,160,160,12,379,403.5511747322784,403.5511747322784,1.0645512112886544,195.68065644585968,352.93431587296715,12,synthetic,,,static,,,,1.1782151454192733,0,0.49643705463182897,1.120809894534982,209,45,0,16,0,0,139,12,0,0
bayesfl_observability_v1,,161,161,12,522,402.43485738984157,402.43485738984157,3.492772365656858,-377.87326748531206,-138.43990812751915,12,synthetic,,,static,,,,0.46907990249119813,4,0.8827586206896552,1.8590800092150952,36,0,0,0,512,0,0,0,26,6
bayesfl_observability_v1,,162,162,13,1,426.7719174505846,426.7719174505846,3.382761174901961,-414.4209466147328,-101.92913485062734,13,synthetic,,,static,,,,-0.0,0,1.0,2.3155014849272724,1,0,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,163,163,13,151,176.2690904351675,176.2690904351675,4.414354249060658,-51.760033689540066,-168.49834169895837,13,synthetic,,,static,,,,0.7494436652757661,1,0.592814371257485,1.488660305959026,65,99,0,3,0,0,0,0,0,0
bayesfl_observability_v1,,164,164,13,62,472.83800926553005,472.83800926553005,5.636812277753803,377.45407661917716,-284.7879966742872,13,synthetic,,,static,,,,1.019453344863651,9,0.5882352941176471,1.2659801342180577,0,8,0,0,0,2,0,18,0,40
bayesfl_observability_v1,,165,165,13,36,356.8073637938388,356.8073637938388,5.001853908713208,101.84689947658632,-341.9630154337088,13,synthetic,,,static,,,,0.38131648785332906,0,0.9,1.926685551035581,36,3,0,0,0,1,0,0,0,0
bayesfl_observability_v1,,166,166,13,76,492.81797518905296,492.81797518905296,3.986647168342786,-327.0786113389432,-368.63144015944516,13,synthetic,,,static,,,,1.0982287840542058,4,0.47619047619047616,1.252671424477001,0,0,13,2,40,29,0,0,0,0
bayesfl_observability_v1,,167,167,13,86,291.0058662753708,291.0058662753708,0.48639610896319174,257.2559398827975,136.02865728109452,13,synthetic,,,static,,,,1.7378293573159467,8,0.30526315789473685,0.5580381273299192,16,18,17,0,9,1,4,0,29,1
bayesfl_observability_v1,,168,168,13,207,134.67819380288756,134.67819380288756,3.3771563345695412,-130.9587777309317,-31.432696690366427,13,synthetic,,,static,,,,0.9862272293909359,5,0.5807860262008734,1.3773906685164472,70,6,0,0,0,133,20,0,0,0
bayesfl_observability_v1,,169,169,13,10,277.9408552749002,277.9408552749002,3.043563931738982,-276.60646993438,27.202570124602406,13,synthetic,,,static,,,,0.6001660731596457,0,0.8181818181818182,1.7098339961345228,9,0,0,0,0,0,0,1,0,1
bayesfl_observability_v1,,170,170,13,19,330.7368755542129,330.7368755542129,0.28255189252715196,317.622192651183,92.2118408167718,13,synthetic,,,static,,,,0.5010469137590966,5,0.8571428571428571,1.8905307785475154,0,0,0,0,0,18,0,0,1,2
bayesfl_observability_v1,,171,171,13,648,505.35595564335915,505.35595564335915,1.2725412185698093,148.5002619801994,483.0448365276509,13,synthetic,,,static,,,,0.8947993234419066,8,0.5611111111111111,1.3755222828587679,5,277,0,0,3,0,0,29,404,2
bayesfl_observability_v1,,172,172,13,289,512.2695804846903,512.2695804846903,1.7870059304089094,-109.89669420776637,500.34272223363587,13,synthetic,,,static,,,,1.2787090971089894,6,0.48598130841121495,1.0140274784545764,85,54,0,0,0,2,156,10,0,14
bayesfl_observability_v1,,173,173,13,119,323.5469306973342,323.5469306973342,5.863675063656309,295.4917020555177,-131.78493988312442,13,synthetic,,,static,,,,0.7679964346078391,4,0.6136363636363636,1.5533998077393687,0,0,48,0,81,0,2,1,0,0
bayesfl_observability_v1,,174,174,13,57,178.45550546165217,178.45550546165217,0.7761383914779828,127.3501352859727,125.0132411875567,13,synthetic,,,static,,,,0.7356907463699587,3,0.6984126984126984,1.5546238632023086,0,0,1,44,0,0,0,0,1,17
bayesfl_observability_v1,,175,175,14,34,238.02955642964469,238.02955642964469,4.36514428677167,-81.00342167897097,-223.822508721514,12,synthetic,,,static,,,,0.12425083738963087,5,0.972972972972973,2.2773014559616316,0,0,0,0,0,36,0,0,0,1
bayesfl_observability_v1,,176,176,14,6,489.5050999646001,489.5050999646001,5.930952849271908,459.45186959441367,-168.87635245217442,12,synthetic,,,static,,,,0.8675632284814612,4,0.6666666666666666,1.4502930449152613,0,1,0,0,4,1,0,0,0,0
bayesfl_observability_v1,,177,177,14,173,491.3944810637074,491.3944810637074,0.07563468299589884,489.989614049974,37.13104015547951,12,synthetic,,,static,,,,0.7072416889214992,9,0.7760416666666666,1.6019064244591992,23,0,0,19,0,1,0,0,0,149
bayesfl_observability_v1,,178,178,14,135,512.7351539524458,512.7351539524458,5.953113087456182,485.0571662087784,-166.18328317898823,12,synthetic,,,static,,,,0.4244935576316679,7,0.8926174496644296,1.8415271470075187,0,0,4,1,11,0,0,133,0,0
bayesfl_observability_v1,,179,179,14,2,103.47826926519456,103.47826926519456,3.046349888550348,-103.009288718082,9.84066298147298,12,synthetic,,,static,,,,0.6931471805599453,5,0.5,1.6644456624201702,0,0,0,0,0,1,0,0,0,1
bayesfl_observability_v1,,180,180,14,9,513.8569424337791,513.8569424337791,6.226351452948496,513.0272644861078,-29.188750937531637,12,synthetic,,,static,,,,-0.0,2,1.0,2.3096097079310103,0,0,9,0,0,0,0,0,0,0
bayesfl_observability_v1,,181,181,14,2,117.2094200248818,117.2094200248818,0.9884171798994301,64.46664043869376,97.88820364639109,12,synthetic,,,static,,,,0.6931471805599453,3,0.5,1.6112121538688304,0,0,0,1,0,0,0,0,1,0
bayesfl_observability_v1,,182,182,14,63,483.47287598519335,483.47287598519335,2.5019490810491027,-387.89442876035787,288.58955966921224,12,synthetic,,,static,,,,0.9378390910177137,1,0.6714285714285714,1.2919180902993594,0,47,11,0,2,0,0,0,10,0
bayesfl_observability_v1,,183,183,14,18,145.57423040736145,145.57423040736145,1.8419185953761883,-38.986653649664866,140.25654136580096,12,synthetic,,,static,,,,1.3727655308924485,6,0.5,0.9483462981176023,1,0,5,0,0,2,10,1,1,0
bayesfl_observability_v1,,184,184,14,772,335.0554348937908,335.0554348937908,3.9960109846843737,-220.01660029037004,-252.69515240410692,12,synthetic,,,static,,,,0.5555478088018497,0,0.8483080513418904,1.7571605964604784,727,0,4,75,0,2,49,0,0,0
bayesfl_observability_v1,,185,185,14,2,316.91266672642354,316.91266672642354,2.3900448368657425,-231.54683371648352,216.37860829463784,12,synthetic,,,static,,,,0.6931471805599453,7,0.5,1.592096518385255,0,0,0,0,0,0,0,1,0,1
bayesfl_observability_v1,,186,186,14,2,481.3553947592233,481.3553947592233,1.5623700394087605,4.05599089325066,481.33830618566145,12,synthetic,,,static,,,,-0.0,3,1.0,2.28098669344155,0,0,0,2,0,0,0,0,0,0
bayesfl_observability_v1,,187,187,15,222,471.5017614130201,471.5017614130201,3.6346428597224256,-415.34271916323394,-223.16885233757762,13,synthetic,,,static,,,,0.8255883307346321,5,0.6951219512195121,1.5535715337415847,0,0,0,0,35,171,40,0,0,0
bayesfl_observability_v1,,188,188,15,69,545.5729882159798,545.5729882159798,2.4915145370187335,-434.29602350919293,330.2072825287416,13,synthetic,,,static,,,,0.7873390100049964,9,0.7368421052631579,1.5118297685691615,0,2,0,0,0,0,0,14,4,56
bayesfl_observability_v1,,189,189,15,1,475.29194595271167,475.29194595271167,0.44670535021845836,428.6540529486013,205.32446707164033,13,synthetic,,,static,,,,-0.0,4,1.0,2.3292713582565514,0,0,0,0,1,0,0,0,0,0
bayesfl_observability_v1,,190,190,15,78,538.8510336655534,538.8510336655534,4.547164504193733,-88.62685250755156,-531.5126691782991,13,synthetic,,,static,,,,0.06335477530377637,7,0.9883720930232558,2.1966737571094788,0,0,0,0,0,0,1,85,0,0
bayesfl_observability_v1,,191,191,15,172,444.132030473283,444.132030473283,1.689736634999263,-52.70073742751111,440.99420944828483,13,synthetic,,,static,,,,1.325943075341454,3,0.5235602094240838,0.9746161163341331,0,0,0,100,33,2,15,0,8,33
bayesfl_observability_v1,,192,192,15,5,484.836426855211,484.836426855211,4.739542518360244,13.1634065940232,-484.6576993431228,13,synthetic,,,static,,,,-0.0,8,1.0,2.3277319754160017,0,0,0,0,0,0,0,0,5,0
bayesfl_observability_v1,,193,193,15,49,315.4408952658323,315.4408952658323,4.4252255726357275,-89.34324937908951,-302.52395309544596,13,synthetic,,,static,,,,0.7946603084287958,9,0.6851851851851852,1.5090944792576573,0,0,4,13,0,0,0,0,0,37
bayesfl_observability_v1,,194,194,15,424,372.73179401533986,372.73179401533986,4.160249863749864,-195.50143440204553,-317.3455205554923,13,synthetic,,,static,,,,1.287255851511245,0,0.3354564755838641,1.0138774988279884,158,0,0,38,0,0,0,129,146,0
bayesfl_observability_v1,,195,195,15,25,533.2327766715206,533.2327766715206,1.3882606107027624,96.79440976199957,524.3739470603454,13,synthetic,,,static,,,,1.3119690925702856,2,0.37037037037037035,0.9861324927876863,0,0,10,3,0,0,0,7,7,0
bayesfl_observability_v1,,196,196,15,201,222.54856737415753,222.54856737415753,4.816278063269207,23.078799538838116,-221.3486703193314,13,synthetic,,,static,,,,0.833774860477824,1,0.7533632286995515,1.391112748373465,1,168,0,4,0,30,0,17,0,3
bayesfl_observability_v1,,197,197,15,44,459.71502899947825,459.71502899947825,5.147298840189475,193.69111448941638,-416.9192488430331,13,synthetic,,,static,,,,0.6499878819913241,7,0.6458333333333334,1.583390040135136,0,17,0,0,0,0,0,31,0,0
bayesfl_observability_v1,,198,198,15,1143,456.7195185021447,456.7195185021447,5.266217818611937,240.2105200790236,-388.44771157029083,13,synthetic,,,static,,,,0.36262928713185916,9,0.9212598425196851,1.9482562356482285,23,4,5,7,0,0,61,0,0,1170
bayesfl_observability_v1,,199,199,15,66,328.12115505327296,328.12115505327296,2.8909580760026232,-317.8690849096413,81.38020184419081,13,synthetic,,,static,,,,0.5771077249415074,9,0.7808219178082192,1.7075923616880604,0,15,0,0,0,0,0,1,0,57
bayesfl_observability_v1,,200,200,16,671,315.63184436716875,315.63184436716875,3.6934672579291026,-268.77414854611663,-165.48086974611496,12,synthetic,,,static,,,,1.3048913590493298,5,0.43087248322147653,1.0288700487966953,113,0,0,117,0,321,0,192,0,2
bayesfl_observability_v1,,201,201,16,42,94.3218869478672,94.3218869478672,2.294699255001969,-62.47069549452187,70.66845521048954,12,synthetic,,,static,,,,1.3298452344417466,2,0.41304347826086957,0.9647582614250333,0,5,19,0,0,0,0,3,3,16
bayesfl_observability_v1,,202,202,16,344,322.9654192480836,322.9654192480836,3.1555204714008904,-322.934094674919,-4.4980580899822185,12,synthetic,,,static,,,,0.7151651242351365,7,0.7670157068062827,1.5572907521493602,60,0,3,0,0,0,26,293,0,0
bayesfl_observability_v1,,203,203,16,396,520.0017289324702,520.0017289324702,5.54684421320646,385.2852794305512,-349.22349798786496,12,synthetic,,,static,,,,1.5571176369237727,6,0.38496583143507973,0.7668056340182599,73,28,0,6,0,72,169,1,88,2
bayesfl_observability_v1,,204,204,16,2,240.54352884875206,240.54352884875206,0.3042386112416968,229.49664327763043,72.05886479337887,12,synthetic,,,static,,,,0.6931471805599453,1,0.5,1.5580197962672118,0,1,0,0,0,0,1,0,0,0
bayesfl_observability_v1,,205,205,16,59,374.8131351810234,374.8131351810234,1.2157628836474934,130.29318781385558,351.43786294810565,12,synthetic,,,static,,,,0.5862670279243112,0,0.8,1.7062547875005167,52,11,0,2,0,0,0,0,0,0
bayesfl_observability_v1,,206,206,16,6,27.189961972719313,27.189961972719313,4.222570958325521,-12.791934031475941,-23.992925119965886,12,synthetic,,,static,,,,0.6365141682948128,7,0.6666666666666666,1.6395997169315697,0,0,2,0,0,0,0,4,0,0
bayesfl_observability_v1,,207,207,16,38,337.40646018493874,337.40646018493874,2.0807020583163696,-164.68639687730078,294.48516101512286,12,synthetic,,,static,,,,0.8004620558661684,5,0.7857142857142857,1.5780966386200626,1,2,3,0,0,33,3,0,0,0
bayesfl_observability_v1,,208,208,16,2,184.3760036169153,184.3760036169153,3.1704543509148975,-184.29921656570414,-5.320665655014129,12,synthetic,,,static,,,,-0.0,5,1.0,2.4040642619438994,0,0,0,0,0,2,0,0,0,0
bayesfl_observability_v1,,209,209,16,35,431.28862020778746,431.28862020778746,4.438813501980837,-116.52369038453456,-415.24944732041035,12,synthetic,,,static,,,,0.38937723629048177,4,0.868421052631579,1.9497352935038788,0,0,0,0,33,5,0,0,0,0
bayesfl_observability_v1,,210,210,16,280,515.9071967579426,515.9071967579426,0.9210150647325754,312.13017778709184,410.7736454316866,12,synthetic,,,static,,,,0.29393881488658424,4,0.9228295819935691,2.0344083103604644,0,0,0,0,287,0,22,0,2,0
bayesfl_observability_v1,,211,211,16,4,528.1235984642576,528.1235984642576,1.262339670820833,160.3322486377092,503.1978788723301,12,synthetic,,,static,,,,-0.0,5,1.0,2.4040642619438994,0,0,0,0,0,4,0,0,0,0
bayesfl_observability_v1,,212,212,17,239,204.93282197249428,204.93282197249428,1.8291552855127098,-52.35917211730276,198.13121565467844,13,synthetic,,,static,,,,0.8353546496930009,4,0.6867924528301886,1.4841423980608157,56,0,0,0,182,0,0,26,1,0
bayesfl_observability_v1,,213,213,17,221,462.0587270552541,462.0587270552541,4.37710092807046,-152.03635608274092,-436.3292491651274,13,synthetic,,,static,,,,0.8483302342361435,3,0.7061224489795919,1.4429576609466432,0,3,0,173,0,2,50,0,17,0
bayesfl_observability_v1,,214,214,17,8,452.30287686025963,452.30287686025963,1.267071144019375,135.27336534076957,431.6005202098925,13,synthetic,,,static,,,,0.37677016125643675,5,0.875,2.011909404624669,0,0,0,1,0,7,0,0,0,0
bayesfl_observability_v1,,215,215,17,42,535.4635076978701,535.4635076978701,0.46195059571228464,479.3388091849124,238.65346024161715,13,synthetic,,,static,,,,1.521719365805568,4,0.3695652173913043,0.7932357448939426,0,8,5,0,17,8,0,0,8,0
bayesfl_observability_v1,,216,216,17,118,173.36402250976164,173.36402250976164,3.077097597291967,-173.0035839170855,11.173372481444423,13,synthetic,,,static,,,,1.2644842887837744,8,0.37404580152671757,1.0559689770084641,47,0,22,0,13,0,0,0,49,0
bayesfl_observability_v1,,217,217,17,189,452.7588570783861,452.7588570783861,0.5928028650980628,375.5082409322396,252.9508720184644,13,synthetic,,,static,,,,0.3250829733914482,8,0.9,1.9958124018703602,0,0,0,0,0,0,0,21,189,0
bayesfl_observability_v1,,218,218,17,3,430.25317250087494,430.25317250087494,5.550035310795923,319.70825582336045,-287.93128278367453,13,synthetic,,,static,,,,-0.0,4,1.0,2.3292713582565514,0,0,0,0,3,0,0,0,0,0
bayesfl_observability_v1,,219,219,17,79,510.5548451629031,510.5548451629031,5.273497031688743,271.67883042408033,-432.26943336155495,13,synthetic,,,static,,,,0.8512212851081872,0,0.6091954022988506,1.4493005765096665,53,0,0,28,0,0,0,6,0,0
bayesfl_observability_v1,,220,220,17,369,397.83276820166617,397.83276820166617,3.751909192056509,-326.01068271458803,-228.00865380719404,13,synthetic,,,static,,,,0.4951145579587969,0,0.848780487804878,1.8291712766140646,348,8,0,0,0,53,0,1,0,0
bayesfl_observability_v1,,221,221,17,270,306.3734823435835,306.3734823435835,0.2630900110840357,295.8314722938734,79.67716538490357,13,synthetic,,,static,,,,0.2763321868646684,8,0.9297658862876255,2.0503635880823854,0,0,0,2,0,0,19,0,278,0
