schema_version,run_id,physical_client_id,device_id,virtual_client_id,num_examples,radius_m,distance_m,angle_rad,x_m,y_m,device_group_size,hardware_class,max_compute_flops,battery_level_init,mobility_class,default_channel_gain,default_pathloss_db,default_noise_power,label_entropy,dominant_label,dominant_label_fraction,kl_to_global_label_distribution,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9
bayesfl_observability_v1,,114,114,9,5,503.7964908652484,503.7964908652484,1.3168164609715463,126.5829647765431,487.6347580274798,13,synthetic,,,static,,,,0.5004024235381879,7,0.8,1.7729446272123774,0,0,0,0,1,0,0,4,0,0
bayesfl_observability_v1,,115,115,9,5,77.82051198709341,77.82051198709341,1.7417962608890467,-13.242544085005745,76.68550783616178,13,synthetic,,,static,,,,-0.0,7,1.0,2.259365973874069,0,0,0,0,0,0,0,5,0,0
bayesfl_observability_v1,,116,116,9,5,498.74908300085406,498.74908300085406,3.154226262822562,-498.7092813379172,-6.300833406057295,13,synthetic,,,static,,,,-0.0,4,1.0,2.3292713582565514,0,0,0,0,5,0,0,0,0,0
bayesfl_observability_v1,,117,117,9,5,451.05544720842494,451.05544720842494,0.03391461562941973,450.79606982341335,15.294439779098186,13,synthetic,,,static,,,,-0.0,5,1.0,2.4040642619438994,0,0,0,0,0,5,0,0,0,0
bayesfl_observability_v1,,118,118,9,9,336.1605785701321,336.1605785701321,0.418716155316603,307.1202338805395,136.67880788830678,13,synthetic,,,static,,,,-0.0,0,1.0,2.3155014849272724,10,0,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,119,119,9,5,462.198729846986,462.198729846986,1.4919467448214077,36.40642457525218,460.76267006107776,13,synthetic,,,static,,,,-0.0,1,1.0,2.185987945410232,0,5,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,120,120,9,851,544.4364868465909,544.4364868465909,3.7184881313655316,-456.3248687956006,-296.9489894384827,13,synthetic,,,static,,,,-0.0,5,1.0,2.4040642619438994,0,0,0,0,0,945,0,0,0,0
bayesfl_observability_v1,,121,121,9,5,487.8337625290491,487.8337625290491,3.0015903687615895,-483.0606396105649,68.07494636267154,13,synthetic,,,static,,,,-0.0,2,1.0,2.3096097079310103,0,0,5,0,0,0,0,0,0,0
bayesfl_observability_v1,,122,122,9,5,159.02447353412242,159.02447353412242,0.8523758390877691,104.669330193778,119.72098604501501,13,synthetic,,,static,,,,-0.0,5,1.0,2.4040642619438994,0,0,0,0,0,5,0,0,0,0
bayesfl_observability_v1,,123,123,9,430,405.92180494791853,405.92180494791853,4.542610573124623,-68.58615012877665,-400.0855555286755,13,synthetic,,,static,,,,0.5106886688599794,2,0.7924528301886793,1.78849309426676,0,0,378,0,0,0,0,99,0,0
bayesfl_observability_v1,,124,124,9,53,392.72214991524504,392.72214991524504,0.9175607134148717,238.68044181764608,311.86909710291184,13,synthetic,,,static,,,,-0.0,2,1.0,2.3096097079310103,0,0,58,0,0,0,0,0,0,0
bayesfl_observability_v1,,125,125,10,5,383.59433817812254,383.59433817812254,3.8144535232158803,-299.98684533972835,-239.06590912430352,12,synthetic,,,static,,,,0.6730116670092565,2,0.6,1.616500547298977,0,0,3,0,0,0,0,2,0,0
bayesfl_observability_v1,,126,126,10,5,199.29961694974457,199.29961694974457,2.686620278845943,-179.02549831752526,87.57972521352575,12,synthetic,,,static,,,,-0.0,9,1.0,2.311121424016332,0,0,0,0,0,0,0,0,0,5
bayesfl_observability_v1,,127,127,10,1046,489.1945730528673,489.1945730528673,0.2634571744981509,472.31512584201147,127.39604470006924,12,synthetic,,,static,,,,-0.0,6,1.0,2.3163460082440825,0,0,0,0,0,0,1162,0,0,0
bayesfl_observability_v1,,128,128,10,1009,91.86636830857358,91.86636830857358,1.3107000224737446,23.625606331627584,88.77646282472315,12,synthetic,,,static,,,,0.1930950594205616,9,0.951828724353256,2.1182373577172604,54,0,0,0,0,0,0,0,0,1067
bayesfl_observability_v1,,129,129,10,57,317.6141392360155,317.6141392360155,4.626210341821955,-27.337686369547438,-316.4354473610618,12,synthetic,,,static,,,,-0.0,4,1.0,2.3292713582565514,0,0,0,0,63,0,0,0,0,0
bayesfl_observability_v1,,130,130,10,5,198.17571202154096,198.17571202154096,2.7880453467149926,-185.91863170976515,68.61395789789015,12,synthetic,,,static,,,,-0.0,1,1.0,2.185987945410232,0,5,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,131,131,10,5,293.33697604589935,293.33697604589935,1.8368383558248853,-77.12262657469877,283.0171054653271,12,synthetic,,,static,,,,0.5004024235381879,1,0.8,1.7292007851787776,0,4,0,0,0,1,0,0,0,0
bayesfl_observability_v1,,132,132,10,5,511.56884868926454,511.56884868926454,3.352382439468175,-500.24576897071415,-107.03671134782914,12,synthetic,,,static,,,,-0.0,9,1.0,2.311121424016332,0,0,0,0,0,0,0,0,0,5
bayesfl_observability_v1,,133,133,10,131,541.9292220429796,541.9292220429796,0.2654367396178076,522.9497891248038,142.16469237624486,12,synthetic,,,static,,,,0.12624876319435865,7,0.9724137931034482,2.1345032447226604,0,0,4,0,0,0,0,141,0,0
bayesfl_observability_v1,,134,134,10,5,280.2588722020636,280.2588722020636,0.7182160235598093,211.02956630482157,184.4222264076962,12,synthetic,,,static,,,,-0.0,3,1.0,2.28098669344155,0,0,0,5,0,0,0,0,0,0
bayesfl_observability_v1,,135,135,10,5,426.61517554812576,426.61517554812576,0.054865846869908065,425.9732250638536,23.394861330165476,12,synthetic,,,static,,,,-0.0,7,1.0,2.259365973874069,0,0,0,0,0,0,0,5,0,0
bayesfl_observability_v1,,136,136,10,5,173.8623079109163,173.8623079109163,2.6872336829201764,-156.22268181836043,76.30580448163548,12,synthetic,,,static,,,,-0.0,4,1.0,2.3292713582565514,0,0,0,0,5,0,0,0,0,0
bayesfl_observability_v1,,137,137,11,1391,523.1949217261263,523.1949217261263,1.643351120041765,-37.92700304996122,521.8184248947671,13,synthetic,,,static,,,,0.4894446998248819,4,0.8077669902912621,1.8360470402137496,0,0,297,0,1248,0,0,0,0,0
bayesfl_observability_v1,,138,138,11,5,548.5789377522484,548.5789377522484,5.395934516329517,346.4528217787145,-425.3343311172418,13,synthetic,,,static,,,,-0.0,4,1.0,2.3292713582565514,0,0,0,0,5,0,0,0,0,0
bayesfl_observability_v1,,139,139,11,9,199.40749488651014,199.40749488651014,1.2969710379833004,53.92301267332001,191.97827408627919,13,synthetic,,,static,,,,-0.0,7,1.0,2.259365973874069,0,0,0,0,0,0,0,10,0,0
bayesfl_observability_v1,,140,140,11,6,333.9270631852678,333.9270631852678,6.055941878711427,325.3421761525145,-75.23132289069527,13,synthetic,,,static,,,,-0.0,9,1.0,2.311121424016332,0,0,0,0,0,0,0,0,0,6
bayesfl_observability_v1,,141,141,11,5,401.09643414160416,401.09643414160416,2.869583829181718,-386.3493759032103,107.76135309242417,13,synthetic,,,static,,,,-0.0,6,1.0,2.3163460082440825,0,0,0,0,0,0,5,0,0,0
bayesfl_observability_v1,,142,142,11,20,503.8803379260892,503.8803379260892,1.6155477050607419,-22.541813816297694,503.3758651131193,13,synthetic,,,static,,,,-0.0,7,1.0,2.259365973874069,0,0,0,0,0,0,0,22,0,0
bayesfl_observability_v1,,143,143,11,30,132.2078149831968,132.2078149831968,1.157911912606807,53.04878535311962,121.0980293612982,13,synthetic,,,static,,,,-0.0,6,1.0,2.3163460082440825,0,0,0,0,0,0,33,0,0,0
bayesfl_observability_v1,,144,144,11,5,376.59812363934867,376.59812363934867,3.41708029421189,-362.39761236497117,-102.44079890769227,13,synthetic,,,static,,,,-0.0,3,1.0,2.28098669344155,0,0,0,5,0,0,0,0,0,0
bayesfl_observability_v1,,145,145,11,5,424.004736604649,424.004736604649,4.095620742328892,-245.24513230631956,-345.8826993985585,13,synthetic,,,static,,,,0.6730116670092565,0,0.6,1.6200356134967344,3,0,0,0,0,0,0,2,0,0
bayesfl_observability_v1,,146,146,11,5,359.71447641942336,359.71447641942336,5.149789625973441,152.3701092047724,-325.84943511785565,13,synthetic,,,static,,,,-0.0,5,1.0,2.4040642619438994,0,0,0,0,0,5,0,0,0,0
bayesfl_observability_v1,,147,147,11,1886,542.103656327626,542.103656327626,2.540797429767278,-447.17389925985,306.4504495420466,13,synthetic,,,static,,,,-0.0,3,1.0,2.28098669344155,0,0,0,2095,0,0,0,0,0,0
bayesfl_observability_v1,,148,148,11,6,202.1501900631251,202.1501900631251,2.1939680714013625,-117.97760991120475,164.15231616458297,13,synthetic,,,static,,,,-0.0,5,1.0,2.4040642619438994,0,0,0,0,0,6,0,0,0,0
bayesfl_observability_v1,,149,149,11,5,427.0949856881615,427.0949856881615,0.7390916384227064,315.65768286191144,287.69837338820633,13,synthetic,,,static,,,,-0.0,3,1.0,2.28098669344155,0,0,0,5,0,0,0,0,0,0
bayesfl_observability_v1,,150,150,12,5,402.11438380447424,402.11438380447424,6.145053787971962,398.28424476505637,-55.36820418237047,12,synthetic,,,static,,,,-0.0,9,1.0,2.311121424016332,0,0,0,0,0,0,0,0,0,5
bayesfl_observability_v1,,151,151,12,5,59.71953091395691,59.71953091395691,5.256481255585119,30.913316924633758,-51.09588250828247,12,synthetic,,,static,,,,-0.0,1,1.0,2.185987945410232,0,5,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,152,152,12,5,374.82544744764004,374.82544744764004,4.149431919821053,-200.0403143829824,-316.9826315050734,12,synthetic,,,static,,,,0.6730116670092565,4,0.6,1.6369458253212943,0,0,0,2,3,0,0,0,0,0
bayesfl_observability_v1,,153,153,12,22,402.2952646373345,402.2952646373345,1.7881377999209567,-86.74870016292617,392.83093433392656,12,synthetic,,,static,,,,-0.0,5,1.0,2.4040642619438994,0,0,0,0,0,24,0,0,0,0
bayesfl_observability_v1,,154,154,12,211,353.31588455617657,353.31588455617657,1.9443289530259302,-128.92734507037167,328.95266220661415,12,synthetic,,,static,,,,-0.0,5,1.0,2.4040642619438994,0,0,0,0,0,234,0,0,0,0
bayesfl_observability_v1,,155,155,12,5,364.07798553100133,364.07798553100133,4.510246561176719,-73.09542260665661,-356.6648829675642,12,synthetic,,,static,,,,-0.0,5,1.0,2.4040642619438994,0,0,0,0,0,5,0,0,0,0
bayesfl_observability_v1,,156,156,12,72,485.52024317733554,485.52024317733554,3.127830335861415,-485.4742647987548,6.681672925816085,12,synthetic,,,static,,,,-0.0,5,1.0,2.4040642619438994,0,0,0,0,0,80,0,0,0,0
bayesfl_observability_v1,,157,157,12,5,447.5664585179893,447.5664585179893,4.346154033485115,-160.27471928711992,-417.88485154139045,12,synthetic,,,static,,,,-0.0,1,1.0,2.185987945410232,0,5,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,158,158,12,60,386.08390679380824,386.08390679380824,1.4119042331237421,61.08787662822532,381.22048005612805,12,synthetic,,,static,,,,-0.0,4,1.0,2.3292713582565514,0,0,0,0,66,0,0,0,0,0
bayesfl_observability_v1,,159,159,12,5,185.52299944121046,185.52299944121046,6.2634131232463455,185.4867365107927,-3.6679558665736076,12,synthetic,,,static,,,,0.5004024235381879,0,0.8,1.8152679660524467,4,0,0,0,0,0,1,0,0,0
bayesfl_observability_v1,,160,160,12,3161,403.5511747322784,403.5511747322784,1.0645512112886544,195.68065644585968,352.93431587296715,12,synthetic,,,static,,,,-0.0,1,1.0,2.185987945410232,0,3512,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,161,161,12,5,402.43485738984157,402.43485738984157,3.492772365656858,-377.87326748531206,-138.43990812751915,12,synthetic,,,static,,,,1.0549201679861442,3,0.4,1.2450233759824632,1,0,0,2,0,0,0,0,0,2
bayesfl_observability_v1,,162,162,13,5,426.7719174505846,426.7719174505846,3.382761174901961,-414.4209466147328,-101.92913485062734,13,synthetic,,,static,,,,-0.0,5,1.0,2.4040642619438994,0,0,0,0,0,5,0,0,0,0
bayesfl_observability_v1,,163,163,13,5,176.2690904351675,176.2690904351675,4.414354249060658,-51.760033689540066,-168.49834169895837,13,synthetic,,,static,,,,0.5004024235381879,9,0.8,1.8003679104496915,0,0,0,0,0,0,0,1,0,4
bayesfl_observability_v1,,164,164,13,5,472.83800926553005,472.83800926553005,5.636812277753803,377.45407661917716,-284.7879966742872,13,synthetic,,,static,,,,-0.0,4,1.0,2.3292713582565514,0,0,0,0,5,0,0,0,0,0
bayesfl_observability_v1,,165,165,13,1633,356.8073637938388,356.8073637938388,5.001853908713208,101.84689947658632,-341.9630154337088,13,synthetic,,,static,,,,-0.0,0,1.0,2.3155014849272724,1814,0,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,166,166,13,12,492.81797518905296,492.81797518905296,3.986647168342786,-327.0786113389432,-368.63144015944516,13,synthetic,,,static,,,,-0.0,9,1.0,2.311121424016332,0,0,0,0,0,0,0,0,0,13
bayesfl_observability_v1,,167,167,13,715,291.0058662753708,291.0058662753708,0.48639610896319174,257.2559398827975,136.02865728109452,13,synthetic,,,static,,,,-0.0,3,1.0,2.28098669344155,0,0,0,794,0,0,0,0,0,0
bayesfl_observability_v1,,168,168,13,1976,134.67819380288756,134.67819380288756,3.3771563345695412,-130.9587777309317,-31.432696690366427,13,synthetic,,,static,,,,0.03153934112954694,4,0.99498861047836,2.2973816940162037,0,0,0,0,2184,0,0,11,0,0
bayesfl_observability_v1,,169,169,13,451,277.9408552749002,277.9408552749002,3.043563931738982,-276.60646993438,27.202570124602406,13,synthetic,,,static,,,,0.1943962524494061,3,0.9580838323353293,2.083642497777394,4,17,0,480,0,0,0,0,0,0
bayesfl_observability_v1,,170,170,13,5,330.7368755542129,330.7368755542129,0.28255189252715196,317.622192651183,92.2118408167718,13,synthetic,,,static,,,,0.5004024235381879,0,0.8,1.8038719591784438,4,0,0,0,0,0,0,1,0,0
bayesfl_observability_v1,,171,171,13,15,505.35595564335915,505.35595564335915,1.2725412185698093,148.5002619801994,483.0448365276509,13,synthetic,,,static,,,,-0.0,9,1.0,2.311121424016332,0,0,0,0,0,0,0,0,0,16
bayesfl_observability_v1,,172,172,13,5,512.2695804846903,512.2695804846903,1.7870059304089094,-109.89669420776637,500.34272223363587,13,synthetic,,,static,,,,-0.0,0,1.0,2.3155014849272724,5,0,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,173,173,13,5,323.5469306973342,323.5469306973342,5.863675063656309,295.4917020555177,-131.78493988312442,13,synthetic,,,static,,,,0.5004024235381879,0,0.8,1.8142230492068965,4,0,0,0,0,0,0,0,0,1
bayesfl_observability_v1,,174,174,13,7,178.45550546165217,178.45550546165217,0.7761383914779828,127.3501352859727,125.0132411875567,13,synthetic,,,static,,,,-0.0,7,1.0,2.259365973874069,0,0,0,0,0,0,0,7,0,0
bayesfl_observability_v1,,175,175,14,5,238.02955642964469,238.02955642964469,4.36514428677167,-81.00342167897097,-223.822508721514,12,synthetic,,,static,,,,-0.0,9,1.0,2.311121424016332,0,0,0,0,0,0,0,0,0,5
bayesfl_observability_v1,,176,176,14,44,489.5050999646001,489.5050999646001,5.930952849271908,459.45186959441367,-168.87635245217442,12,synthetic,,,static,,,,-0.0,1,1.0,2.185987945410232,0,48,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,177,177,14,5,491.3944810637074,491.3944810637074,0.07563468299589884,489.989614049974,37.13104015547951,12,synthetic,,,static,,,,0.6730116670092565,7,0.6,1.6088085112860937,2,0,0,0,0,0,0,3,0,0
bayesfl_observability_v1,,178,178,14,5,512.7351539524458,512.7351539524458,5.953113087456182,485.0571662087784,-166.18328317898823,12,synthetic,,,static,,,,-0.0,7,1.0,2.259365973874069,0,0,0,0,0,0,0,5,0,0
bayesfl_observability_v1,,179,179,14,596,103.47826926519456,103.47826926519456,3.046349888550348,-103.009288718082,9.84066298147298,12,synthetic,,,static,,,,0.5098856847903985,4,0.7930513595166163,1.7897333659737877,0,137,0,0,525,0,0,0,0,0
bayesfl_observability_v1,,180,180,14,8,513.8569424337791,513.8569424337791,6.226351452948496,513.0272644861078,-29.188750937531637,12,synthetic,,,static,,,,-0.0,1,1.0,2.185987945410232,0,8,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,181,181,14,1994,117.2094200248818,117.2094200248818,0.9884171798994301,64.46664043869376,97.88820364639109,12,synthetic,,,static,,,,0.11330331584247805,1,0.9796839729119639,2.074988601873427,24,2170,0,21,0,0,0,0,0,0
bayesfl_observability_v1,,182,182,14,5,483.47287598519335,483.47287598519335,2.5019490810491027,-387.89442876035787,288.58955966921224,12,synthetic,,,static,,,,0.6730116670092565,3,0.6,1.599326738605301,0,0,0,3,0,0,0,2,0,0
bayesfl_observability_v1,,183,183,14,5,145.57423040736145,145.57423040736145,1.8419185953761883,-38.986653649664866,140.25654136580096,12,synthetic,,,static,,,,-0.0,7,1.0,2.259365973874069,0,0,0,0,0,0,0,5,0,0
bayesfl_observability_v1,,184,184,14,5,335.0554348937908,335.0554348937908,3.9960109846843737,-220.01660029037004,-252.69515240410692,12,synthetic,,,static,,,,-0.0,9,1.0,2.311121424016332,0,0,0,0,0,0,0,0,0,5
bayesfl_observability_v1,,185,185,14,44,316.91266672642354,316.91266672642354,2.3900448368657425,-231.54683371648352,216.37860829463784,12,synthetic,,,static,,,,0.1732052067491771,9,0.9583333333333334,2.1417888355141366,0,0,0,0,0,2,0,0,0,46
bayesfl_observability_v1,,186,186,14,15,481.3553947592233,481.3553947592233,1.5623700394087605,4.05599089325066,481.33830618566145,12,synthetic,,,static,,,,-0.0,0,1.0,2.3155014849272724,16,0,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,187,187,15,33,471.5017614130201,471.5017614130201,3.6346428597224256,-415.34271916323394,-223.16885233757762,13,synthetic,,,static,,,,-0.0,0,1.0,2.3155014849272724,36,0,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,188,188,15,5,545.5729882159798,545.5729882159798,2.4915145370187335,-434.29602350919293,330.2072825287416,13,synthetic,,,static,,,,-0.0,7,1.0,2.259365973874069,0,0,0,0,0,0,0,5,0,0
bayesfl_observability_v1,,189,189,15,5,475.29194595271167,475.29194595271167,0.44670535021845836,428.6540529486013,205.32446707164033,13,synthetic,,,static,,,,-0.0,3,1.0,2.28098669344155,0,0,0,5,0,0,0,0,0,0
bayesfl_observability_v1,,190,190,15,5,538.8510336655534,538.8510336655534,4.547164504193733,-88.62685250755156,-531.5126691782991,13,synthetic,,,static,,,,-0.0,6,1.0,2.3163460082440825,0,0,0,0,0,0,5,0,0,0
bayesfl_observability_v1,,191,191,15,5,444.132030473283,444.132030473283,1.689736634999263,-52.70073742751111,440.99420944828483,13,synthetic,,,static,,,,0.9502705392332347,7,0.6,1.3317185437254777,1,0,0,0,0,0,1,3,0,0
bayesfl_observability_v1,,192,192,15,5,484.836426855211,484.836426855211,4.739542518360244,13.1634065940232,-484.6576993431228,13,synthetic,,,static,,,,-0.0,7,1.0,2.259365973874069,0,0,0,0,0,0,0,5,0,0
bayesfl_observability_v1,,193,193,15,5,315.4408952658323,315.4408952658323,4.4252255726357275,-89.34324937908951,-302.52395309544596,13,synthetic,,,static,,,,-0.0,7,1.0,2.259365973874069,0,0,0,0,0,0,0,5,0,0
bayesfl_observability_v1,,194,194,15,848,372.73179401533986,372.73179401533986,4.160249863749864,-195.50143440204553,-317.3455205554923,13,synthetic,,,static,,,,-0.0,3,1.0,2.28098669344155,0,0,0,942,0,0,0,0,0,0
bayesfl_observability_v1,,195,195,15,5,533.2327766715206,533.2327766715206,1.3882606107027624,96.79440976199957,524.3739470603454,13,synthetic,,,static,,,,-0.0,7,1.0,2.259365973874069,0,0,0,0,0,0,0,5,0,0
bayesfl_observability_v1,,196,196,15,5,222.54856737415753,222.54856737415753,4.816278063269207,23.078799538838116,-221.3486703193314,13,synthetic,,,static,,,,-0.0,7,1.0,2.259365973874069,0,0,0,0,0,0,0,5,0,0
bayesfl_observability_v1,,197,197,15,52,459.71502899947825,459.71502899947825,5.147298840189475,193.69111448941638,-416.9192488430331,13,synthetic,,,static,,,,-0.0,7,1.0,2.259365973874069,0,0,0,0,0,0,0,57,0,0
bayesfl_observability_v1,,198,198,15,5,456.7195185021447,456.7195185021447,5.266217818611937,240.2105200790236,-388.44771157029083,13,synthetic,,,static,,,,-0.0,5,1.0,2.4040642619438994,0,0,0,0,0,5,0,0,0,0
bayesfl_observability_v1,,199,199,15,5,328.12115505327296,328.12115505327296,2.8909580760026232,-317.8690849096413,81.38020184419081,13,synthetic,,,static,,,,-0.0,1,1.0,2.185987945410232,0,5,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,200,200,16,6,315.63184436716875,315.63184436716875,3.6934672579291026,-268.77414854611663,-165.48086974611496,12,synthetic,,,static,,,,-0.0,9,1.0,2.311121424016332,0,0,0,0,0,0,0,0,0,6
bayesfl_observability_v1,,201,201,16,32,94.3218869478672,94.3218869478672,2.294699255001969,-62.47069549452187,70.66845521048954,12,synthetic,,,static,,,,-0.0,5,1.0,2.4040642619438994,0,0,0,0,0,35,0,0,0,0
bayesfl_observability_v1,,202,202,16,5,322.9654192480836,322.9654192480836,3.1555204714008904,-322.934094674919,-4.4980580899822185,12,synthetic,,,static,,,,-0.0,6,1.0,2.3163460082440825,0,0,0,0,0,0,5,0,0,0
bayesfl_observability_v1,,203,203,16,5,520.0017289324702,520.0017289324702,5.54684421320646,385.2852794305512,-349.22349798786496,12,synthetic,,,static,,,,-0.0,1,1.0,2.185987945410232,0,5,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,204,204,16,293,240.54352884875206,240.54352884875206,0.3042386112416968,229.49664327763043,72.05886479337887,12,synthetic,,,static,,,,-0.0,6,1.0,2.3163460082440825,0,0,0,0,0,0,325,0,0,0
bayesfl_observability_v1,,205,205,16,5,374.8131351810234,374.8131351810234,1.2157628836474934,130.29318781385558,351.43786294810565,12,synthetic,,,static,,,,-0.0,0,1.0,2.3155014849272724,5,0,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,206,206,16,42,27.189961972719313,27.189961972719313,4.222570958325521,-12.791934031475941,-23.992925119965886,12,synthetic,,,static,,,,-0.0,0,1.0,2.3155014849272724,46,0,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,207,207,16,5,337.40646018493874,337.40646018493874,2.0807020583163696,-164.68639687730078,294.48516101512286,12,synthetic,,,static,,,,-0.0,9,1.0,2.311121424016332,0,0,0,0,0,0,0,0,0,5
bayesfl_observability_v1,,208,208,16,1466,184.3760036169153,184.3760036169153,3.1704543509148975,-184.29921656570414,-5.320665655014129,12,synthetic,,,static,,,,-0.0,6,1.0,2.3163460082440825,0,0,0,0,0,0,1628,0,0,0
bayesfl_observability_v1,,209,209,16,5,431.28862020778746,431.28862020778746,4.438813501980837,-116.52369038453456,-415.24944732041035,12,synthetic,,,static,,,,-0.0,6,1.0,2.3163460082440825,0,0,0,0,0,0,5,0,0,0
bayesfl_observability_v1,,210,210,16,624,515.9071967579426,515.9071967579426,0.9210150647325754,312.13017778709184,410.7736454316866,12,synthetic,,,static,,,,0.5727850616244736,1,0.7402597402597403,1.6322621119581833,0,513,0,0,0,0,0,180,0,0
bayesfl_observability_v1,,211,211,16,25,528.1235984642576,528.1235984642576,1.262339670820833,160.3322486377092,503.1978788723301,12,synthetic,,,static,,,,-0.0,9,1.0,2.311121424016332,0,0,0,0,0,0,0,0,0,27
bayesfl_observability_v1,,212,212,17,5,204.93282197249428,204.93282197249428,1.8291552855127098,-52.35917211730276,198.13121565467844,13,synthetic,,,static,,,,-0.0,0,1.0,2.3155014849272724,5,0,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,213,213,17,204,462.0587270552541,462.0587270552541,4.37710092807046,-152.03635608274092,-436.3292491651274,13,synthetic,,,static,,,,-0.0,3,1.0,2.28098669344155,0,0,0,226,0,0,0,0,0,0
bayesfl_observability_v1,,214,214,17,232,452.30287686025963,452.30287686025963,1.267071144019375,135.27336534076957,431.6005202098925,13,synthetic,,,static,,,,-0.0,6,1.0,2.3163460082440825,0,0,0,0,0,0,257,0,0,0
bayesfl_observability_v1,,215,215,17,2023,535.4635076978701,535.4635076978701,0.46195059571228464,479.3388091849124,238.65346024161715,13,synthetic,,,static,,,,0.8547059778796819,6,0.5838896306186026,1.4392771325466367,0,0,0,140,0,0,1312,795,0,0
bayesfl_observability_v1,,216,216,17,5,173.36402250976164,173.36402250976164,3.077097597291967,-173.0035839170855,11.173372481444423,13,synthetic,,,static,,,,-0.0,7,1.0,2.259365973874069,0,0,0,0,0,0,0,5,0,0
bayesfl_observability_v1,,217,217,17,5,452.7588570783861,452.7588570783861,0.5928028650980628,375.5082409322396,252.9508720184644,13,synthetic,,,static,,,,-0.0,5,1.0,2.4040642619438994,0,0,0,0,0,5,0,0,0,0
bayesfl_observability_v1,,218,218,17,5,430.25317250087494,430.25317250087494,5.550035310795923,319.70825582336045,-287.93128278367453,13,synthetic,,,static,,,,-0.0,5,1.0,2.4040642619438994,0,0,0,0,0,5,0,0,0,0
bayesfl_observability_v1,,219,219,17,5,510.5548451629031,510.5548451629031,5.273497031688743,271.67883042408033,-432.26943336155495,13,synthetic,,,static,,,,-0.0,7,1.0,2.259365973874069,0,0,0,0,0,0,0,5,0,0
bayesfl_observability_v1,,220,220,17,5,397.83276820166617,397.83276820166617,3.751909192056509,-326.01068271458803,-228.00865380719404,13,synthetic,,,static,,,,-0.0,7,1.0,2.259365973874069,0,0,0,0,0,0,0,5,0,0
bayesfl_observability_v1,,221,221,17,5,306.3734823435835,306.3734823435835,0.2630900110840357,295.8314722938734,79.67716538490357,13,synthetic,,,static,,,,-0.0,0,1.0,2.3155014849272724,5,0,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,222,222,17,108,344.1128776705216,344.1128776705216,3.4722911826444824,-325.4673826682561,-111.73475465477294,13,synthetic,,,static,,,,-0.0,3,1.0,2.28098669344155,0,0,0,120,0,0,0,0,0,0
bayesfl_observability_v1,,223,223,17,5,389.6884005060269,389.6884005060269,0.1670921152751622,384.2610394831058,64.8112877846804,13,synthetic,,,static,,,,-0.0,7,1.0,2.259365973874069,0,0,0,0,0,0,0,5,0,0
bayesfl_observability_v1,,224,224,17,83,450.00240059880355,450.00240059880355,5.597281626599864,348.23300618674637,-285.01918171734957,13,synthetic,,,static,,,,0.6846162778013047,7,0.5652173913043478,1.63766199523356,0,0,0,0,0,40,0,52,0,0
bayesfl_observability_v1,,225,225,18,40,25.980997426466867,25.980997426466867,2.0346182988489887,-11.62310696502852,23.236084260339208,12,synthetic,,,static,,,,-0.0,5,1.0,2.4040642619438994,0,0,0,0,0,44,0,0,0,0
bayesfl_observability_v1,,226,226,18,5,259.64493770055356,259.64493770055356,4.4476501651609315,-67.9379652508563,-250.59913517627666,12,synthetic,,,static,,,,-0.0,3,1.0,2.28098669344155,0,0,0,5,0,0,0,0,0,0
bayesfl_observability_v1,,227,227,18,6,140.6061359978593,140.6061359978593,2.427206468007539,-106.22730672537948,92.11864516003615,12,synthetic,,,static,,,,-0.0,0,1.0,2.3155014849272724,6,0,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,228,228,18,8,341.43963612458083,341.43963612458083,3.805897254550807,-268.8310283402461,-210.50155181948654,12,synthetic,,,static,,,,-0.0,9,1.0,2.311121424016332,0,0,0,0,0,0,0,0,0,8
bayesfl_observability_v1,,229,229,18,49,395.8602888120731,395.8602888120731,2.723119300990756,-361.70165589127373,160.86416749509058,12,synthetic,,,static,,,,-0.0,9,1.0,2.311121424016332,0,0,0,0,0,0,0,0,0,54
bayesfl_observability_v1,,230,230,18,5,234.91750384106712,234.91750384106712,4.613775043013793,-23.12861093672302,-233.7761770734039,12,synthetic,,,static,,,,-0.0,9,1.0,2.311121424016332,0,0,0,0,0,0,0,0,0,5
